"Plot","na_count","258","413.5","619","765.5","874","1096","1190","1251","1421.5","1759.5"
"YC21:1028",1,0.020238,0.047181,0.28304,0.29266,0.44508,NA,0.61204,0.66795,0.66987,0.69718
"YC21:1029",2,0.049232,0.098658,NA,NA,0.51255,0.6942,0.66812,0.71608,0.65087,0.71238
"YC21:1030",0,0.037877,0.10412,0.35946,0.42398,0.57138,0.66732,0.66644,0.64616,0.67007,0.63678
"YC21:1031",0,0.021538,0.068683,0.27579,0.281,0.37898,0.46996,0.51666,0.57696,0.50121,0.57275
"YC21:1032",0,0.017337,0.07358,0.34836,0.46154,0.71176,0.81492,0.8582,0.88803,0.79328,0.81155
"YC21:1033",1,0.007344,0.04967,0.33799,0.46769,0.63179,0.66573,0.6781,0.72848,0.65112,NA
"YC21:1034",0,0.016665,0.036238,0.30968,0.39851,0.54452,0.6973,0.70846,0.72807,0.63909,0.72294
"YC21:1035",1,0.023471,0.083371,0.31539,0.48223,0.61525,0.68819,0.68203,0.71357,0.66702,NA
"YC21:1036",0,0.04241,0.10282,0.34401,0.45539,0.56526,0.66983,0.69541,0.71252,0.66809,0.6736
"YC21:1037",0,0.029253,0.082259,0.34789,0.42902,0.60019,0.69649,0.68549,0.68762,0.66285,0.69113
"YC21:1038",0,0.010428,0.027711,0.17815,0.2572,0.40463,0.53276,0.52352,0.58706,0.56325,0.5446
"YC21:1039",0,0.011094,0.042458,0.24879,0.32284,0.5162,0.70294,0.72231,0.76673,0.73927,0.7577
"YC21:1040",1,0.012535,0.05086,0.24185,0.29946,0.41579,NA,0.60145,0.66321,0.6969,0.68178
"YC21:1041",0,0.013546,0.036952,0.23703,0.29243,0.40519,0.57106,0.63899,0.6572,0.6412,0.72356
"YC21:1042",0,0.018289,0.041175,0.2222,0.34293,0.4797,0.64895,0.63067,0.72301,0.66794,0.68466
"YC21:1043",0,0.012052,0.031495,0.19523,0.34552,0.46353,0.67688,0.70093,0.75625,0.65744,0.70424
"YC21:1044",2,0.030645,0.074554,0.31449,0.41754,0.60543,NA,NA,0.79041,0.72608,0.72214
"YC21:1045",0,0.034906,0.10405,0.37337,0.44054,0.58926,0.69391,0.66782,0.72736,0.70629,0.76688
"YC21:1046",0,0.015333,0.044846,0.19029,0.35733,0.46949,0.58589,0.5964,0.62939,0.57732,0.62916
"YC21:1047",0,0.022112,0.068268,0.30003,0.41938,0.56325,0.66123,0.62732,0.70815,0.68402,0.68757
"YC21:1048",1,0.010282,0.027645,0.15228,0.25004,0.30723,0.45498,0.52085,NA,0.55262,0.54309
"YC21:1049",0,0.040136,0.096034,0.31819,0.45403,0.55755,0.68876,0.63233,0.67872,0.67864,0.63588
"YC21:1050",0,0.030051,0.073631,0.26543,0.43421,0.61446,0.73851,0.72781,0.78446,0.75592,0.74452
"YC21:1051",0,0.021911,0.08469,0.29125,0.41531,0.51947,0.68394,0.69754,0.71505,0.65462,0.69134
"YC21:1052",0,0.026297,0.055795,0.293,0.36122,0.54005,0.70033,0.73753,0.74552,0.70679,0.73069
"YC21:1054",1,0.014115,0.0549,0.26257,0.33611,0.42368,0.60888,0.59124,NA,0.60333,0.64334
"YC21:1056",0,0.013222,0.034548,0.22692,0.29978,0.40222,0.55039,0.53957,0.61206,0.58161,0.60487
"YC21:1057",0,0.022225,0.054186,0.29442,0.40693,0.52406,0.67149,0.67411,0.70488,0.66355,0.65599
"YC21:1058",0,0.012572,0.039405,0.2912,0.3878,0.55855,0.6702,0.63595,0.65666,0.67538,0.63256
"YC21:1059",0,0.029675,0.079241,0.32715,0.40756,0.5412,0.69489,0.69318,0.71947,0.72739,0.68732
"YC21:1060",0,0.020714,0.065101,0.32044,0.40954,0.57178,0.70217,0.73717,0.73728,0.68516,0.69964
"YC21:1061",0,0.014017,0.050937,0.2505,0.46043,0.64961,0.76848,0.80003,0.79492,0.78686,0.81733
"YC21:1062",0,0.026606,0.068297,0.3075,0.3794,0.53124,0.65832,0.7113,0.70463,0.69277,0.74771
"YC21:1063",0,0.010525,0.027668,0.20459,0.2405,0.37341,0.58761,0.64455,0.64883,0.63695,0.6926
"YC21:1065",0,0.016568,0.046988,0.27397,0.33866,0.41974,0.58956,0.59664,0.60693,0.59441,0.63434
"YC21:1068",2,0.012198,0.029416,0.18872,0.22152,0.3667,NA,NA,0.63031,0.63974,0.65331
"YC21:1069",0,0.010785,0.025225,0.19288,0.23079,0.37492,0.53461,0.51468,0.55268,0.60206,0.67599
"YC21:1070",0,0.0033947,0.0080605,0.098096,0.14669,0.28075,0.44168,0.46757,0.54082,0.58625,0.59611
"YC21:1071",0,0.02613,0.044456,0.24914,0.34303,0.44642,0.67608,0.69252,0.74909,0.75575,0.79806
"YC21:1072",0,0.028165,0.054557,0.34723,0.33677,0.54643,0.68978,0.72898,0.80424,0.72772,0.82155
"YC21:1074",0,0.0016873,0.0077478,0.080718,0.18314,0.29988,0.48874,0.44948,0.6051,0.60399,0.65017
"YC21:1077",0,0.034084,0.08339,0.24332,0.31325,0.46056,0.58848,0.5874,0.66644,0.63579,0.69189
"YC21:1078",0,0.016844,0.047037,0.24341,0.33205,0.52343,0.60303,0.64168,0.68882,0.66719,0.73492
"YC21:1079",0,0.031543,0.079627,0.29346,0.40767,0.57308,0.65792,0.65628,0.71053,0.65445,0.70787
"YC21:1080",0,0.024924,0.07907,0.29307,0.33149,0.54279,0.66637,0.71933,0.76383,0.74066,0.73614
"YC21:1082",0,0.039015,0.073612,0.27999,0.33087,0.52986,0.65415,0.6454,0.68402,0.69021,0.71438
"YC21:1083",0,0.026001,0.058929,0.2513,0.37242,0.54834,0.6341,0.6398,0.67746,0.68599,0.66852
"YC21:1084",0,0.047101,0.10395,0.31635,0.36239,0.55355,0.5737,0.58232,0.63253,0.54063,0.61577
"YC21:1085",0,0.025657,0.075285,0.25639,0.3391,0.49899,0.61936,0.58996,0.63097,0.60687,0.6035
"YC21:1086",0,0.020482,0.033086,0.20106,0.31918,0.50822,0.68471,0.66897,0.72973,0.75196,0.79574
"YC21:1087",0,0.01059,0.033715,0.18007,0.28358,0.4245,0.57216,0.58582,0.64279,0.60013,0.70378
"YC21:1089",0,0.0060585,0.019139,0.12704,0.17209,0.28708,0.53506,0.51188,0.6546,0.71929,0.81739
"YC21:1090",0,0.023065,0.041663,0.20547,0.2456,0.34964,0.48683,0.47334,0.59749,0.54453,0.68474
"YC21:1091",0,0.02594,0.057514,0.23544,0.26704,0.38295,0.57439,0.55705,0.65947,0.64039,0.68859
"YC21:1092",0,0.013595,0.031754,0.17015,0.17548,0.32871,0.50298,0.51211,0.62011,0.57171,0.65203
"YC21:1094",0,0.021489,0.067719,0.2626,0.35442,0.4653,0.65766,0.60819,0.6879,0.68887,0.72943
"YC21:1095",1,0.022512,0.056005,0.29491,0.36829,0.53822,0.65789,0.61531,NA,0.61537,0.74618
"YC21:1096",1,0.038857,0.10788,0.32234,0.3235,0.48913,0.59363,0.57957,0.63866,NA,0.66153
"YC21:1097",1,0.037927,0.1014,0.36041,0.4065,0.58107,0.67158,0.65931,0.7124,NA,0.74573
"YC21:1098",1,0.026363,0.04427,0.26634,0.35703,0.48836,0.63799,0.61384,NA,0.65255,0.70947
"YC21:1099",0,0.021968,0.054234,0.28432,0.38926,0.53188,0.69291,0.725,0.8083,0.74918,0.77399
"YC21:1100",0,0.022918,0.060066,0.25947,0.26916,0.41974,0.59651,0.54648,0.62205,0.60858,0.66015
"YC21:1101",0,0.02529,0.071415,0.33782,0.33961,0.5354,0.64181,0.59808,0.69078,0.59394,0.65292
"YC21:1102",1,0.030292,0.061008,0.32966,0.34474,0.5334,0.63288,0.62826,0.65989,NA,0.69763
"YC21:1103",0,0.0187,0.032128,0.24334,0.36025,0.54868,0.64831,0.67776,0.69074,0.62563,0.73231
"YC21:1104",0,0.043742,0.067831,0.31171,0.39311,0.55453,0.72661,0.72301,0.7194,0.67797,0.76318
"YC21:1105",0,0.0024266,0.005737,0.094065,0.16844,0.31457,0.4753,0.50136,0.54271,0.54187,0.59846
"YC21:1106",0,0.017822,0.051847,0.20795,0.28476,0.41918,0.5888,0.61995,0.62087,0.58613,0.72466
"YC21:1107",2,0.031868,0.053162,0.21832,0.29867,0.45056,NA,NA,0.69069,0.6716,0.71247
"YC21:1108",2,0.0054413,0.012808,0.10746,0.14097,0.26232,NA,NA,0.49058,0.52496,0.58384
"YC21:1109",1,0.026387,0.047071,0.26474,0.24951,0.36708,0.42914,0.48164,0.56724,NA,0.61612
"YC21:1110",1,0.040136,0.049232,0.31528,0.36526,0.53606,0.69769,0.67343,NA,0.67473,0.75504
"YC21:1112",1,0.061853,0.11847,0.39224,0.36972,0.58463,NA,0.61608,0.75591,0.58961,0.6906
"YC21:1113",1,0.027369,0.061251,0.27267,0.32747,0.46017,0.62376,0.58601,NA,0.61208,0.66838
"YC21:1114",1,0.027531,0.049351,0.24646,0.31418,0.41217,0.61857,0.61064,NA,0.64013,0.65877
"YC21:1115",0,0.028958,0.088795,0.33854,0.39604,0.53572,0.66419,0.66244,0.73125,0.61778,0.72425
"YC21:1116",2,0.011844,0.045139,0.19619,0.27585,0.28255,0.39762,0.37163,NA,NA,0.48328
"YC21:1117",0,0.0094695,0.035149,0.2685,0.35428,0.52913,0.74687,0.71747,0.81646,0.78597,0.83459
"YC21:1118",0,0.010038,0.031127,0.23537,0.33071,0.47279,0.56336,0.56201,0.64568,0.61878,0.68144
"YC21:1119",1,0.036463,0.079508,0.29788,0.41282,0.55373,0.70912,0.67736,NA,0.68955,0.72501
"YC21:1120",2,0.015187,0.035956,0.18074,0.2966,0.43453,NA,NA,0.64766,0.64089,0.64557
"YC21:1121",0,0.011419,0.033522,0.16828,0.26918,0.3729,0.60933,0.58454,0.69309,0.66631,0.761
"YC21:1122",0,0.0050942,0.013709,0.12334,0.19337,0.33514,0.6276,0.65527,0.74733,0.75447,0.81562
"YC21:1123",0,0.027466,0.051002,0.28992,0.29953,0.49625,0.64918,0.6172,0.7386,0.6753,0.70362
"YC21:1124",0,0.013579,0.024796,0.23082,0.30354,0.44412,0.60068,0.57505,0.69491,0.64512,0.68205
"YC21:1125",0,0.0042069,0.0048728,0.13319,0.18878,0.33751,0.56814,0.55261,0.6325,0.65346,0.70021
"YC21:1128",2,0.0085112,0.036887,0.226,0.25522,0.34591,0.56165,0.56639,NA,NA,0.72166
"YC21:1131",0,0.01673,0.047647,0.22801,0.31194,0.43938,0.6167,0.66648,0.72998,0.67664,0.74226
"YC21:1132",0,0.010282,0.021635,0.15088,0.22808,0.29005,0.47075,0.47495,0.56472,0.59273,0.5438
"YC21:1133",0,0.0060818,0.034934,0.22206,0.26568,0.3464,0.52778,0.54902,0.60447,0.60011,0.67817
"YC21:1134",0,0.001832,0.0042394,0.104,0.1576,0.2264,0.44394,0.48496,0.52281,0.58985,0.66452
"YC21:1135",0,0.011549,0.038365,0.24828,0.26422,0.47063,0.62231,0.64526,0.69367,0.68473,0.74774
"YC21:1136",0,0.030536,0.049576,0.38057,0.41751,0.56063,0.7402,0.72738,0.77752,0.74699,0.74837
"YC21:1137",1,0.0030051,0.00843,0.10082,0.2114,0.30985,0.51369,0.48781,0.57057,0.62441,NA
"YC21:1138",0,0.010899,0.032236,0.19832,0.27593,0.40471,0.61921,0.67568,0.68158,0.7038,0.72164
"YC21:1139",2,0.0096319,0.032831,0.19147,0.25285,0.30508,NA,NA,0.52866,0.585,0.56137
"YC21:1141",0,0.018336,0.064873,0.28152,0.33625,0.46619,0.61748,0.66785,0.67204,0.58871,0.65631
"YC21:1143",0,0.010285,0.036313,0.21996,0.28672,0.45707,0.60121,0.66297,0.70564,0.61284,0.61687
"YC21:1144",0,0.018094,0.066189,0.26866,0.36811,0.55542,0.70121,0.70932,0.76971,0.73001,0.72395
"YC21:1145",0,0.014521,0.052206,0.26713,0.31079,0.43216,0.65083,0.67077,0.69356,0.65142,0.69792
"YC21:1146",0,0.014286,0.042897,0.17663,0.30872,0.42574,0.60984,0.64398,0.66455,0.62176,0.63241
"YC21:1147",0,0.0055225,0.032509,0.16919,0.18933,0.36379,0.51903,0.58738,0.64637,0.58603,0.64599
"YC21:1149",2,0.016633,0.049335,0.25535,0.35582,0.41838,NA,NA,0.64647,0.69525,0.66152
"YC21:1150",0,0.029295,0.082058,0.27983,0.34424,0.49772,0.6618,0.72006,0.7352,0.65005,0.7351
"YC21:1151",0,0.0030374,0.0092241,0.14115,0.28004,0.31868,0.48669,0.48416,0.52209,0.55832,0.57693
"YC21:1152",0,0.04189,0.098333,0.39077,0.5162,0.56091,0.70945,0.68934,0.73107,0.71574,0.67128
"YC21:1153",0,0.028412,0.057272,0.30952,0.40421,0.64679,0.76867,0.77575,0.81608,0.7304,0.74044
"YC21:1154",1,0.01595,0.036173,0.21629,0.24122,0.43333,0.56493,0.57993,NA,0.58061,0.57951
"YC21:1155",1,0.0063347,0.016633,0.15574,0.24844,0.33371,0.50908,0.47568,NA,0.5004,0.50962
"YC21:1156",0,0.011217,0.030033,0.21425,0.25578,0.40929,0.60928,0.56112,0.61461,0.61944,0.61777
"YC21:1157",0,0.014688,0.040477,0.22905,0.29776,0.42729,0.58645,0.62819,0.62589,0.59412,0.68512
"YC21:1158",0,0.011078,0.041776,0.2388,0.31373,0.4244,0.60047,0.58704,0.65199,0.61663,0.66124
"YC21:1159",1,0.0085684,0.016964,0.17803,0.24656,0.37776,0.57345,0.61522,0.65271,NA,0.69868
"YC21:1160",1,0.020336,0.052123,0.23939,0.26135,0.38147,0.53091,0.58543,0.64544,NA,0.67233
"YC21:1163",0,0.011442,0.030309,0.21796,0.27018,0.42381,0.69401,0.6814,0.74381,0.68454,0.71175
"YC21:1165",0,0.018959,0.051039,0.27324,0.37121,0.52851,0.71107,0.67474,0.74728,0.69941,0.71025
"YC21:1167",0,0.018593,0.038956,0.17699,0.23651,0.33106,0.53197,0.55991,0.60509,0.56669,0.61053
"YC21:1169",0,0.021116,0.044245,0.18479,0.23967,0.34221,0.51983,0.52686,0.56898,0.59229,0.63876
"YC21:1170",0,0.0034272,0.018322,0.13141,0.2442,0.32359,0.52805,0.52251,0.58714,0.5681,0.64537
"YC21:1171",1,0.0053272,0.019719,0.15182,0.20399,0.34344,0.52616,0.59375,0.61159,NA,0.68609
"YC21:1174",0,0.019784,0.052276,0.28717,0.3904,0.53515,0.62577,0.62568,0.64866,0.66895,0.63274
"YC21:1175",0,0.031513,0.072621,0.34672,0.39534,0.589,0.7007,0.67075,0.70162,0.72569,0.7477
"YC21:1176",0,0.024169,0.0428,0.2342,0.28031,0.51043,0.68823,0.70821,0.7751,0.78753,0.80384
"YC21:1177",0,0.023568,0.044369,0.22148,0.31904,0.52374,0.6878,0.67763,0.72412,0.70574,0.72427
"YC21:1178",0,0.016356,0.024957,0.2119,0.27371,0.39629,0.53243,0.60251,0.6525,0.68426,0.78229
"YC21:1179",0,0.037026,0.071804,0.27687,0.35358,0.4911,0.61475,0.6112,0.6328,0.63804,0.74098
"YC21:1180",0,0.023048,0.058012,0.32832,0.34079,0.55025,0.65906,0.66798,0.6741,0.68077,0.7479
"YC21:1181",0,0.03281,0.058474,0.22073,0.3083,0.43765,0.57974,0.59386,0.62537,0.65095,0.69983
"YC21:1182",0,0.021002,0.040656,0.23488,0.30409,0.491,0.58356,0.63128,0.62482,0.61909,0.70201
"YC21:1183",0,0.034374,0.074197,0.27668,0.33145,0.52204,0.61165,0.62907,0.69716,0.64765,0.69985
"YC21:1184",0,0.039966,0.088831,0.29667,0.3703,0.55481,0.65977,0.65852,0.708,0.65466,0.6677
"YC21:1185",0,0.029757,0.059153,0.27262,0.38588,0.59803,0.74802,0.72923,0.7485,0.77284,0.78099
"YC21:1186",0,0.024053,0.06653,0.25781,0.34753,0.54763,0.71603,0.75409,0.75215,0.71345,0.76603
"YC21:1187",0,0.025355,0.0561,0.26644,0.33349,0.49186,0.60481,0.62835,0.62142,0.60989,0.62095
"YC21:1188",0,0.040078,0.086151,0.29381,0.34433,0.568,0.71282,0.67682,0.72266,0.67931,0.73716
"YC21:1189",0,0.039908,0.096173,0.37754,0.41518,0.56046,0.6793,0.68398,0.76279,0.71563,0.71546
"YC21:1191",0,0.016389,0.044514,0.22723,0.32712,0.45938,0.66524,0.63326,0.69745,0.6419,0.71671
"YC21:1192",0,0.02568,0.068203,0.28471,0.3191,0.49825,0.61657,0.66199,0.68461,0.63042,0.7236
"YC21:1193",0,0.02516,0.040022,0.23052,0.32105,0.49804,0.58278,0.5876,0.6475,0.59196,0.61365
"YC21:1194",2,0.021036,0.054494,0.24698,0.31923,0.39571,NA,NA,0.60498,0.59931,0.62218
"YC21:1195",1,0.046474,0.078111,0.31123,0.38201,0.54734,0.62572,0.58721,NA,0.63257,0.57396
"YC21:1196",1,0.013017,0.029074,0.15766,0.23407,0.31224,0.53529,0.53159,NA,0.57913,0.52805
"YC21:1197",0,0.017672,0.040737,0.24345,0.34387,0.55523,0.70217,0.66055,0.75962,0.69826,0.7104
"YC21:1198",0,0.021806,0.059107,0.23556,0.30512,0.40385,0.63141,0.57425,0.71527,0.6526,0.6976
"YC21:1199",0,0.041695,0.077981,0.31477,0.38269,0.539,0.68301,0.73899,0.77764,0.68564,0.73313
"YC21:1200",0,0.037423,0.069245,0.3286,0.44867,0.63979,0.71403,0.69237,0.79674,0.74258,0.76817
"YC21:1201",0,0.0097944,0.027094,0.167,0.22009,0.37,0.54535,0.55922,0.66643,0.61537,0.71867
"YC21:1202",1,0.026671,0.063964,0.24339,0.31703,0.4691,0.60371,0.57302,NA,0.60274,0.61147
"YC21:1203",0,0.037391,0.073417,0.32891,0.3511,0.53005,0.6739,0.65885,0.73363,0.68043,0.67277
"YC21:1204",0,0.041825,0.089268,0.35412,0.44239,0.5797,0.70517,0.68561,0.72875,0.68701,0.70217
"YC21:1205",0,0.028815,0.055778,0.35444,0.394,0.56739,0.70217,0.67222,0.73876,0.67389,0.68814
"YC21:1206",0,0.043694,0.067277,0.33797,0.38688,0.58036,0.67126,0.64853,0.67507,0.68708,0.7473
"YC21:1207",1,0.041208,0.072186,0.3251,0.37269,0.6005,NA,0.67337,0.73111,0.76489,0.70616
"YC21:1208",0,0.034776,0.046024,0.28487,0.39384,0.54867,0.69574,0.63312,0.70427,0.67227,0.67179
"YC21:1209",0,0.036806,0.06203,0.3241,0.31053,0.47871,0.64114,0.64246,0.73484,0.72397,0.69396
"YC21:1210",0,0.029488,0.041159,0.25254,0.3285,0.44719,0.66126,0.63012,0.71532,0.66013,0.69993
"YC21:1211",0,0.042004,0.082237,0.33317,0.45044,0.6142,0.75301,0.703,0.80296,0.77339,0.81343
"YC21:1212",0,0.05862,0.11117,0.33631,0.46458,0.59377,0.7258,0.69102,0.78076,0.72572,0.70073
"YC21:1213",0,0.018598,0.046909,0.22465,0.2998,0.44312,0.62045,0.62005,0.70109,0.59666,0.66155
"YC21:1214",0,0.030942,0.076204,0.28743,0.36319,0.50575,0.64427,0.61168,0.68003,0.65374,0.74004
"YC21:1215",0,0.0074554,0.020969,0.16357,0.2546,0.43987,0.60952,0.593,0.64525,0.62168,0.69557
"YC21:1216",0,0.025808,0.077608,0.28688,0.39671,0.53708,0.71508,0.66805,0.73236,0.71489,0.70352
"YC21:1217",1,0.012166,0.017354,0.13231,0.21171,0.33091,NA,0.44864,0.51253,0.5053,0.57318
"YC21:1218",2,0.0033135,0.016022,0.12121,0.14664,0.26183,NA,NA,0.50857,0.49262,0.56391
"YC21:1219",0,0.003947,0.013113,0.12518,0.17512,0.33512,0.53301,0.52217,0.60609,0.57481,0.64357
"YC21:1220",0,0.0076874,0.023714,0.16074,0.19698,0.29975,0.49863,0.51395,0.5961,0.56839,0.62242
"YC21:1221",0,0.0198,0.057675,0.31223,0.3418,0.52205,0.75949,0.7745,0.79082,0.75925,0.80166
"YC21:1222",0,0.001832,0.010168,0.14231,0.18592,0.32611,0.56596,0.57945,0.66079,0.61844,0.67246
"YC21:1223",0,0.016697,0.061966,0.27402,0.3543,0.53797,0.71966,0.72951,0.738,0.63578,0.73001
"YC21:1224",2,0.0029887,0.0075689,0.10469,0.17029,0.31612,0.45443,0.46941,NA,NA,0.67598
"YC21:1225",0,0.027044,0.065637,0.25735,0.3203,0.51679,0.65946,0.6837,0.7419,0.67731,0.79332
"YC21:1226",0,0.02131,0.057429,0.30776,0.39527,0.58722,0.76572,0.70701,0.73769,0.67402,0.75534
"YC21:1227",0,0.011892,0.012799,0.16495,0.27464,0.40599,0.62593,0.57377,0.63159,0.64291,0.71422
"YC21:1228",0,0.024364,0.070607,0.32339,0.38993,0.53509,0.70374,0.67133,0.69196,0.64469,0.71409
"YC21:1229",1,0.027418,0.05197,0.27479,0.34382,0.50045,0.65395,0.64409,0.64895,NA,0.65834
"YC21:1230",0,0.023111,0.027078,0.17909,0.29955,0.4184,0.62027,0.66135,0.67957,0.63841,0.71435
"YC21:1231",0,0.024656,0.047069,0.36425,0.36417,0.54164,0.64212,0.62924,0.67573,0.66152,0.75071
"YC21:1232",0,0.027337,0.086704,0.38595,0.48616,0.60649,0.76951,0.72862,0.73661,0.69641,0.72053
"YC21:1233",0,0.010688,0.037748,0.21648,0.30845,0.43075,0.6546,0.63806,0.66371,0.69684,0.71548
"YC21:1234",0,0.014602,0.0254,0.2198,0.28765,0.36091,0.59682,0.61513,0.68046,0.60591,0.64351
"YC21:1235",0,0.015171,0.055242,0.24838,0.36686,0.50421,0.66401,0.7102,0.75075,0.64994,0.72797
"YC21:1236",0,0.026026,0.075561,0.26417,0.37371,0.4933,0.66275,0.69758,0.74138,0.64102,0.63301
"YC21:1237",0,0.046426,0.10145,0.33326,0.43085,0.62437,0.6437,0.73681,0.76503,0.69404,0.76648
"YC21:1238",0,0.047856,0.10273,0.37927,0.49332,0.59951,0.76333,0.72342,0.76559,0.75293,0.74629
"YC21:1239",0,0.040962,0.10043,0.32755,0.41403,0.50001,0.65631,0.64323,0.68546,0.6514,0.66736
"YC21:1240",0,0.050026,0.10983,0.38837,0.48645,0.63798,0.73894,0.70481,0.72341,0.65722,0.675
"YC21:1241",1,0.014334,0.052903,0.25456,0.32165,0.46975,0.53512,0.57432,0.60133,NA,0.60879
"YC21:1242",0,0.018485,0.045918,0.20443,0.30299,0.39873,0.49321,0.48912,0.55144,0.55959,0.60553
"YC21:1243",0,0.011289,0.040428,0.23418,0.3272,0.43247,0.58586,0.59269,0.64347,0.59773,0.65412
"YC21:1244",0,0.031982,0.078095,0.28098,0.41744,0.5293,0.68562,0.72739,0.70778,0.67306,0.68055
"YC21:1245",0,0.052756,0.11977,0.33238,0.41313,0.52266,0.6479,0.67608,0.68132,0.57878,0.62106
"YC21:1246",0,0.018062,0.048062,0.24621,0.3603,0.5548,0.74134,0.77343,0.76418,0.7528,0.72667
"YC21:1247",0,0.028522,0.076107,0.25701,0.4217,0.54698,0.72749,0.72753,0.76764,0.69203,0.72058
"YC21:1248",0,0.014115,0.024765,0.19942,0.32627,0.46873,0.62377,0.62013,0.62846,0.65872,0.65403
"YC21:1249",0,0.037391,0.0929,0.34113,0.34893,0.57477,0.7026,0.72583,0.7399,0.69154,0.69677
"YC21:1250",0,0.02313,0.054574,0.31083,0.36022,0.51197,0.66833,0.64373,0.66685,0.67424,0.65186
"YC21:1251",0,0.019329,0.041268,0.32171,0.35685,0.57404,0.67493,0.71155,0.72639,0.67227,0.71973
"YC21:1253",0,0.017412,0.052285,0.29585,0.42959,0.48706,0.61005,0.56161,0.64701,0.60241,0.65492
"YC21:1254",0,0.037073,0.095946,0.36538,0.42276,0.57812,0.6687,0.662,0.70028,0.60793,0.67649
"YC21:1255",0,0.013904,0.035458,0.24124,0.31307,0.4922,0.62919,0.60278,0.66363,0.60554,0.67921
"YC21:1256",0,0.018914,0.037504,0.1877,0.3137,0.50117,0.62268,0.6601,0.65676,0.61571,0.67827
"YC21:1257",1,0.024283,0.037602,0.16901,0.29071,0.44778,0.59748,0.61673,NA,0.63419,0.69796
"YC21:1259",2,0.017786,0.046617,0.17794,0.29704,0.46288,0.6604,0.66623,NA,NA,0.74931
"YC21:1260",2,0.0023714,0.0057209,0.082275,0.15476,0.25307,0.42687,0.41307,NA,NA,0.62791
"YC21:1261",2,0.010428,0.024989,0.14173,0.23602,0.35901,NA,NA,0.61899,0.59606,0.63476
"YC21:1262",0,0.0098106,0.02542,0.21313,0.27913,0.46808,0.7183,0.67096,0.75415,0.7214,0.76079
"YC21:1263",0,0.018239,0.037472,0.18839,0.34414,0.47907,0.72007,0.69796,0.74794,0.7133,0.80584
"YC21:1264",2,0.019085,0.031267,0.19124,0.33787,0.53612,NA,NA,0.71929,0.66345,0.73336
"YC21:1265",0,0.035317,0.083861,0.31665,0.41059,0.63748,0.7396,0.72867,0.80511,0.67807,0.80265
