0.034906,0.10405,0.37337,0.44054,0.58926,0.69391,0.66782,0.72736,0.70629,0.76688
0.015333,0.044846,0.19029,0.35733,0.46949,0.58589,0.5964,0.62939,0.57732,0.62916
0.022112,0.068268,0.30003,0.41938,0.56325,0.66123,0.62732,0.70815,0.68402,0.68757
0.010282,0.027645,0.15228,0.25004,0.30723,0.45498,0.52085,0.61056,0.55262,0.54309
0.038857,0.10788,0.32234,0.3235,0.48913,0.59363,0.57957,0.63866,0.48253,0.66153
0.022512,0.056005,0.29491,0.36829,0.53822,0.65789,0.61531,0.68309,0.61537,0.74618
0.021489,0.067719,0.2626,0.35442,0.4653,0.65766,0.60819,0.6879,0.68887,0.72943
0.0076666,0.026037,0.12002,0.16458,0.23658,0.41034,0.37485,0.48639,0.49567,0.49224
0.013595,0.031754,0.17015,0.17548,0.32871,0.50298,0.51211,0.62011,0.57171,0.65203
0.02594,0.057514,0.23544,0.26704,0.38295,0.57439,0.55705,0.65947,0.64039,0.68859
0.023065,0.041663,0.20547,0.2456,0.34964,0.48683,0.47334,0.59749,0.54453,0.68474
0.0060585,0.019139,0.12704,0.17209,0.28708,0.53506,0.51188,0.6546,0.71929,0.81739
0.030959,0.052918,0.25287,0.32711,0.41844,0.57611,0.51552,0.61538,0.52028,0.65141
0.01059,0.033715,0.18007,0.28358,0.4245,0.57216,0.58582,0.64279,0.60013,0.70378
0.020482,0.033086,0.20106,0.31918,0.50822,0.68471,0.66897,0.72973,0.75196,0.79574
0.025657,0.075285,0.25639,0.3391,0.49899,0.61936,0.58996,0.63097,0.60687,0.6035
0.047101,0.10395,0.31635,0.36239,0.55355,0.5737,0.58232,0.63253,0.54063,0.61577
0.026001,0.058929,0.2513,0.37242,0.54834,0.6341,0.6398,0.67746,0.68599,0.66852
0.039015,0.073612,0.27999,0.33087,0.52986,0.65415,0.6454,0.68402,0.69021,0.71438
0.018549,0.040282,0.16304,0.24495,0.31213,0.44577,0.39529,0.4803,0.46328,0.44772
0.024924,0.07907,0.29307,0.33149,0.54279,0.66637,0.71933,0.76383,0.74066,0.73614
0.031543,0.079627,0.29346,0.40767,0.57308,0.65792,0.65628,0.71053,0.65445,0.70787
0.016844,0.047037,0.24341,0.33205,0.52343,0.60303,0.64168,0.68882,0.66719,0.73492
0.034084,0.08339,0.24332,0.31325,0.46056,0.58848,0.5874,0.66644,0.63579,0.69189
0.010606,0.022821,0.11188,0.18707,0.3032,0.45497,0.41555,0.53912,0.49518,0.5201
0.0061398,0.019183,0.10203,0.14328,0.20834,0.3301,0.34312,0.48599,0.4633,0.58101
0.0016873,0.0077478,0.080718,0.18314,0.29988,0.48874,0.44948,0.6051,0.60399,0.65017
1.6243e-05,0.00012975,0.026636,0.088137,0.11764,0.2539,0.24279,0.37572,0.37856,0.48573
0.028165,0.054557,0.34723,0.33677,0.54643,0.68978,0.72898,0.80424,0.72772,0.82155
0.02613,0.044456,0.24914,0.34303,0.44642,0.67608,0.69252,0.74909,0.75575,0.79806
0.0033947,0.0080605,0.098096,0.14669,0.28075,0.44168,0.46757,0.54082,0.58625,0.59611
0.010785,0.025225,0.19288,0.23079,0.37492,0.53461,0.51468,0.55268,0.60206,0.67599
0.012198,0.029416,0.18872,0.22152,0.3667,0.54554,0.4817,0.63031,0.63974,0.65331
0,0,0.00043658,0.026213,0.029856,0.063514,0.057731,0.069266,0.12923,0.06586
0.013173,0.036855,0.22523,0.17319,0.26876,0.48013,0.46993,0.63,0.50547,0.64829
0.016568,0.046988,0.27397,0.33866,0.41974,0.58956,0.59664,0.60693,0.59441,0.63434
0.0038889,0.018955,0.12136,0.19387,0.27245,0.47185,0.55936,0.55386,0.6102,0.67937
0.010525,0.027668,0.20459,0.2405,0.37341,0.58761,0.64455,0.64883,0.63695,0.6926
0.026606,0.068297,0.3075,0.3794,0.53124,0.65832,0.7113,0.70463,0.69277,0.74771
0.014017,0.050937,0.2505,0.46043,0.64961,0.76848,0.80003,0.79492,0.78686,0.81733
0.020714,0.065101,0.32044,0.40954,0.57178,0.70217,0.73717,0.73728,0.68516,0.69964
0.029675,0.079241,0.32715,0.40756,0.5412,0.69489,0.69318,0.71947,0.72739,0.68732
0.012572,0.039405,0.2912,0.3878,0.55855,0.6702,0.63595,0.65666,0.67538,0.63256
0.022225,0.054186,0.29442,0.40693,0.52406,0.67149,0.67411,0.70488,0.66355,0.65599
0.013222,0.034548,0.22692,0.29978,0.40222,0.55039,0.53957,0.61206,0.58161,0.60487
0.0032973,0.01194,0.097324,0.16228,0.23846,0.35945,0.36287,0.47937,0.45955,0.47353
0.014115,0.0549,0.26257,0.33611,0.42368,0.60888,0.59124,0.67659,0.60333,0.64334
0.009658,0.019621,0.12421,0.21136,0.31983,0.51104,0.56923,0.57065,0.54545,0.56156
0.026297,0.055795,0.293,0.36122,0.54005,0.70033,0.73753,0.74552,0.70679,0.73069
0.021911,0.08469,0.29125,0.41531,0.51947,0.68394,0.69754,0.71505,0.65462,0.69134
0.030051,0.073631,0.26543,0.43421,0.61446,0.73851,0.72781,0.78446,0.75592,0.74452
0.040136,0.096034,0.31819,0.45403,0.55755,0.68876,0.63233,0.67872,0.67864,0.63588
0.037927,0.1014,0.36041,0.4065,0.58107,0.67158,0.65931,0.7124,0.64039,0.74573
0.026363,0.04427,0.26634,0.35703,0.48836,0.63799,0.61384,0.7217,0.65255,0.70947
0.021968,0.054234,0.28432,0.38926,0.53188,0.69291,0.725,0.8083,0.74918,0.77399
0.022918,0.060066,0.25947,0.26916,0.41974,0.59651,0.54648,0.62205,0.60858,0.66015
0.02529,0.071415,0.33782,0.33961,0.5354,0.64181,0.59808,0.69078,0.59394,0.65292
0.030292,0.061008,0.32966,0.34474,0.5334,0.63288,0.62826,0.65989,0.58731,0.69763
0.0187,0.032128,0.24334,0.36025,0.54868,0.64831,0.67776,0.69074,0.62563,0.73231
0.043742,0.067831,0.31171,0.39311,0.55453,0.72661,0.72301,0.7194,0.67797,0.76318
0.0024266,0.005737,0.094065,0.16844,0.31457,0.4753,0.50136,0.54271,0.54187,0.59846
0.017822,0.051847,0.20795,0.28476,0.41918,0.5888,0.61995,0.62087,0.58613,0.72466
0.031868,0.053162,0.21832,0.29867,0.45056,0.63345,0.56497,0.69069,0.6716,0.71247
0.0054413,0.012808,0.10746,0.14097,0.26232,0.41882,0.36324,0.49058,0.52496,0.58384
0.026387,0.047071,0.26474,0.24951,0.36708,0.42914,0.48164,0.56724,0.47736,0.61612
0.040136,0.049232,0.31528,0.36526,0.53606,0.69769,0.67343,0.74725,0.67473,0.75504
0.010509,0.012133,0.11147,0.18077,0.29289,0.42522,0.35332,0.48903,0.42998,0.41926
0.061853,0.11847,0.39224,0.36972,0.58463,0.68382,0.61608,0.75591,0.58961,0.6906
0.027369,0.061251,0.27267,0.32747,0.46017,0.62376,0.58601,0.70185,0.61208,0.66838
0.027531,0.049351,0.24646,0.31418,0.41217,0.61857,0.61064,0.71531,0.64013,0.65877
0.028958,0.088795,0.33854,0.39604,0.53572,0.66419,0.66244,0.73125,0.61778,0.72425
0.011844,0.045139,0.19619,0.27585,0.28255,0.39762,0.37163,0.45707,0.38407,0.48328
0.0094695,0.035149,0.2685,0.35428,0.52913,0.74687,0.71747,0.81646,0.78597,0.83459
0.010038,0.031127,0.23537,0.33071,0.47279,0.56336,0.56201,0.64568,0.61878,0.68144
0.036463,0.079508,0.29788,0.41282,0.55373,0.70912,0.67736,0.76896,0.68955,0.72501
0.015187,0.035956,0.18074,0.2966,0.43453,0.60377,0.52909,0.64766,0.64089,0.64557
0.011419,0.033522,0.16828,0.26918,0.3729,0.60933,0.58454,0.69309,0.66631,0.761
0.0050942,0.013709,0.12334,0.19337,0.33514,0.6276,0.65527,0.74733,0.75447,0.81562
0.027466,0.051002,0.28992,0.29953,0.49625,0.64918,0.6172,0.7386,0.6753,0.70362
0.013579,0.024796,0.23082,0.30354,0.44412,0.60068,0.57505,0.69491,0.64512,0.68205
0.0042069,0.0048728,0.13319,0.18878,0.33751,0.56814,0.55261,0.6325,0.65346,0.70021
0.0045642,0.0081051,0.074676,0.070768,0.13426,0.27658,0.29243,0.36262,0.40303,0.46587
0.0060748,0.016407,0.085827,0.086301,0.16836,0.2879,0.3171,0.41877,0.36909,0.5232
0.0085112,0.036887,0.226,0.25522,0.34591,0.56165,0.56639,0.67522,0.57096,0.72166
0.0014294,0.0092746,0.10329,0.16202,0.27221,0.47147,0.50366,0.58075,0.5276,0.57822
0.013676,0.025956,0.15683,0.21811,0.33981,0.49384,0.50662,0.57195,0.54069,0.6016
0.01673,0.047647,0.22801,0.31194,0.43938,0.6167,0.66648,0.72998,0.67664,0.74226
0.010282,0.021635,0.15088,0.22808,0.29005,0.47075,0.47495,0.56472,0.59273,0.5438
0.0060818,0.034934,0.22206,0.26568,0.3464,0.52778,0.54902,0.60447,0.60011,0.67817
0.001832,0.0042394,0.104,0.1576,0.2264,0.44394,0.48496,0.52281,0.58985,0.66452
0.011549,0.038365,0.24828,0.26422,0.47063,0.62231,0.64526,0.69367,0.68473,0.74774
0.030536,0.049576,0.38057,0.41751,0.56063,0.7402,0.72738,0.77752,0.74699,0.74837
0.0030051,0.00843,0.10082,0.2114,0.30985,0.51369,0.48781,0.57057,0.62441,0.53715
0.010899,0.032236,0.19832,0.27593,0.40471,0.61921,0.67568,0.68158,0.7038,0.72164
0.0096319,0.032831,0.19147,0.25285,0.30508,0.49593,0.41775,0.52866,0.585,0.56137
0.0010124,0.0021928,0.015805,0.044467,0.062123,0.079216,0.12607,0.1427,0.1753,0.16104
0.018336,0.064873,0.28152,0.33625,0.46619,0.61748,0.66785,0.67204,0.58871,0.65631
0.0055713,0.02326,0.13316,0.24204,0.32478,0.47634,0.53761,0.57279,0.53873,0.47199
0.010285,0.036313,0.21996,0.28672,0.45707,0.60121,0.66297,0.70564,0.61284,0.61687
0.018094,0.066189,0.26866,0.36811,0.55542,0.70121,0.70932,0.76971,0.73001,0.72395
0.02568,0.068203,0.28471,0.3191,0.49825,0.61657,0.66199,0.68461,0.63042,0.7236
0.016389,0.044514,0.22723,0.32712,0.45938,0.66524,0.63326,0.69745,0.6419,0.71671
0.0096902,0.013173,0.11912,0.20339,0.30914,0.4934,0.42804,0.57367,0.51495,0.56601
0.039908,0.096173,0.37754,0.41518,0.56046,0.6793,0.68398,0.76279,0.71563,0.71546
0.040078,0.086151,0.29381,0.34433,0.568,0.71282,0.67682,0.72266,0.67931,0.73716
0.025355,0.0561,0.26644,0.33349,0.49186,0.60481,0.62835,0.62142,0.60989,0.62095
0.024053,0.06653,0.25781,0.34753,0.54763,0.71603,0.75409,0.75215,0.71345,0.76603
0.029757,0.059153,0.27262,0.38588,0.59803,0.74802,0.72923,0.7485,0.77284,0.78099
0.039966,0.088831,0.29667,0.3703,0.55481,0.65977,0.65852,0.708,0.65466,0.6677
0.034374,0.074197,0.27668,0.33145,0.52204,0.61165,0.62907,0.69716,0.64765,0.69985
0.021002,0.040656,0.23488,0.30409,0.491,0.58356,0.63128,0.62482,0.61909,0.70201
0.03281,0.058474,0.22073,0.3083,0.43765,0.57974,0.59386,0.62537,0.65095,0.69983
0.023048,0.058012,0.32832,0.34079,0.55025,0.65906,0.66798,0.6741,0.68077,0.7479
0.037026,0.071804,0.27687,0.35358,0.4911,0.61475,0.6112,0.6328,0.63804,0.74098
0.016356,0.024957,0.2119,0.27371,0.39629,0.53243,0.60251,0.6525,0.68426,0.78229
0.023568,0.044369,0.22148,0.31904,0.52374,0.6878,0.67763,0.72412,0.70574,0.72427
0.024169,0.0428,0.2342,0.28031,0.51043,0.68823,0.70821,0.7751,0.78753,0.80384
0.031513,0.072621,0.34672,0.39534,0.589,0.7007,0.67075,0.70162,0.72569,0.7477
0.019784,0.052276,0.28717,0.3904,0.53515,0.62577,0.62568,0.64866,0.66895,0.63274
0.026837,0.090732,0.30504,0.28607,0.34473,0.45567,0.44636,0.4933,0.46598,0.5291
0.00071468,0.003411,0.051128,0.1164,0.16301,0.35966,0.35551,0.42113,0.41255,0.53421
0.0053272,0.019719,0.15182,0.20399,0.34344,0.52616,0.59375,0.61159,0.54217,0.68609
0.0034272,0.018322,0.13141,0.2442,0.32359,0.52805,0.52251,0.58714,0.5681,0.64537
0.021116,0.044245,0.18479,0.23967,0.34221,0.51983,0.52686,0.56898,0.59229,0.63876
0.0010883,0.0050515,0.054798,0.10923,0.16613,0.3894,0.37205,0.48645,0.45297,0.5742
0.018593,0.038956,0.17699,0.23651,0.33106,0.53197,0.55991,0.60509,0.56669,0.61053
0.0053926,0.014521,0.10737,0.14844,0.28366,0.45626,0.49215,0.58752,0.5414,0.60421
0.018959,0.051039,0.27324,0.37121,0.52851,0.71107,0.67474,0.74728,0.69941,0.71025
0.00053601,0.0042556,0.071404,0.15395,0.24586,0.52793,0.51894,0.66246,0.62853,0.6443
0.011442,0.030309,0.21796,0.27018,0.42381,0.69401,0.6814,0.74381,0.68454,0.71175
0.012085,0.028668,0.15412,0.20425,0.3084,0.48805,0.45545,0.54843,0.53075,0.58866
0.001137,0.008365,0.088146,0.1342,0.17443,0.32379,0.29032,0.35665,0.36679,0.38205
0.020336,0.052123,0.23939,0.26135,0.38147,0.53091,0.58543,0.64544,0.54399,0.67233
0.0085684,0.016964,0.17803,0.24656,0.37776,0.57345,0.61522,0.65271,0.58539,0.69868
0.011078,0.041776,0.2388,0.31373,0.4244,0.60047,0.58704,0.65199,0.61663,0.66124
0.014688,0.040477,0.22905,0.29776,0.42729,0.58645,0.62819,0.62589,0.59412,0.68512
0.011217,0.030033,0.21425,0.25578,0.40929,0.60928,0.56112,0.61461,0.61944,0.61777
0.0063347,0.016633,0.15574,0.24844,0.33371,0.50908,0.47568,0.55836,0.5004,0.50962
0.01595,0.036173,0.21629,0.24122,0.43333,0.56493,0.57993,0.641,0.58061,0.57951
0.028412,0.057272,0.30952,0.40421,0.64679,0.76867,0.77575,0.81608,0.7304,0.74044
0.04189,0.098333,0.39077,0.5162,0.56091,0.70945,0.68934,0.73107,0.71574,0.67128
0.0030374,0.0092241,0.14115,0.28004,0.31868,0.48669,0.48416,0.52209,0.55832,0.57693
0.029295,0.082058,0.27983,0.34424,0.49772,0.6618,0.72006,0.7352,0.65005,0.7351
0.016633,0.049335,0.25535,0.35582,0.41838,0.56258,0.50455,0.64647,0.69525,0.66152
0.0013461,0.003049,0.030203,0.10981,0.10093,0.24579,0.24387,0.33978,0.40548,0.43233
0.0055225,0.032509,0.16919,0.18933,0.36379,0.51903,0.58738,0.64637,0.58603,0.64599
0.014286,0.042897,0.17663,0.30872,0.42574,0.60984,0.64398,0.66455,0.62176,0.63241
0.014521,0.052206,0.26713,0.31079,0.43216,0.65083,0.67077,0.69356,0.65142,0.69792
0.02516,0.040022,0.23052,0.32105,0.49804,0.58278,0.5876,0.6475,0.59196,0.61365
0.021036,0.054494,0.24698,0.31923,0.39571,0.56932,0.49241,0.60498,0.59931,0.62218
0.046474,0.078111,0.31123,0.38201,0.54734,0.62572,0.58721,0.70194,0.63257,0.57396
0.013017,0.029074,0.15766,0.23407,0.31224,0.53529,0.53159,0.66914,0.57913,0.52805
0.017672,0.040737,0.24345,0.34387,0.55523,0.70217,0.66055,0.75962,0.69826,0.7104
0.021806,0.059107,0.23556,0.30512,0.40385,0.63141,0.57425,0.71527,0.6526,0.6976
0.041695,0.077981,0.31477,0.38269,0.539,0.68301,0.73899,0.77764,0.68564,0.73313
0.037423,0.069245,0.3286,0.44867,0.63979,0.71403,0.69237,0.79674,0.74258,0.76817
0.0097944,0.027094,0.167,0.22009,0.37,0.54535,0.55922,0.66643,0.61537,0.71867
0.026671,0.063964,0.24339,0.31703,0.4691,0.60371,0.57302,0.69295,0.60274,0.61147
0.037391,0.073417,0.32891,0.3511,0.53005,0.6739,0.65885,0.73363,0.68043,0.67277
0.041825,0.089268,0.35412,0.44239,0.5797,0.70517,0.68561,0.72875,0.68701,0.70217
0.028815,0.055778,0.35444,0.394,0.56739,0.70217,0.67222,0.73876,0.67389,0.68814
0.043694,0.067277,0.33797,0.38688,0.58036,0.67126,0.64853,0.67507,0.68708,0.7473
0.041208,0.072186,0.3251,0.37269,0.6005,0.75238,0.67337,0.73111,0.76489,0.70616
0.034776,0.046024,0.28487,0.39384,0.54867,0.69574,0.63312,0.70427,0.67227,0.67179
0.036806,0.06203,0.3241,0.31053,0.47871,0.64114,0.64246,0.73484,0.72397,0.69396
0.029488,0.041159,0.25254,0.3285,0.44719,0.66126,0.63012,0.71532,0.66013,0.69993
0.042004,0.082237,0.33317,0.45044,0.6142,0.75301,0.703,0.80296,0.77339,0.81343
0.05862,0.11117,0.33631,0.46458,0.59377,0.7258,0.69102,0.78076,0.72572,0.70073
0.018598,0.046909,0.22465,0.2998,0.44312,0.62045,0.62005,0.70109,0.59666,0.66155
0.030942,0.076204,0.28743,0.36319,0.50575,0.64427,0.61168,0.68003,0.65374,0.74004
0.0074554,0.020969,0.16357,0.2546,0.43987,0.60952,0.593,0.64525,0.62168,0.69557
0.025808,0.077608,0.28688,0.39671,0.53708,0.71508,0.66805,0.73236,0.71489,0.70352
0.012166,0.017354,0.13231,0.21171,0.33091,0.5173,0.44864,0.51253,0.5053,0.57318
0.0033135,0.016022,0.12121,0.14664,0.26183,0.45987,0.40316,0.50857,0.49262,0.56391
0.003947,0.013113,0.12518,0.17512,0.33512,0.53301,0.52217,0.60609,0.57481,0.64357
0.0076874,0.023714,0.16074,0.19698,0.29975,0.49863,0.51395,0.5961,0.56839,0.62242
0.0198,0.057675,0.31223,0.3418,0.52205,0.75949,0.7745,0.79082,0.75925,0.80166
0.001832,0.010168,0.14231,0.18592,0.32611,0.56596,0.57945,0.66079,0.61844,0.67246
0.016697,0.061966,0.27402,0.3543,0.53797,0.71966,0.72951,0.738,0.63578,0.73001
0.0029887,0.0075689,0.10469,0.17029,0.31612,0.45443,0.46941,0.56601,0.5075,0.67598
0.027044,0.065637,0.25735,0.3203,0.51679,0.65946,0.6837,0.7419,0.67731,0.79332
0.02131,0.057429,0.30776,0.39527,0.58722,0.76572,0.70701,0.73769,0.67402,0.75534
0.011892,0.012799,0.16495,0.27464,0.40599,0.62593,0.57377,0.63159,0.64291,0.71422
0.024364,0.070607,0.32339,0.38993,0.53509,0.70374,0.67133,0.69196,0.64469,0.71409
0.027418,0.05197,0.27479,0.34382,0.50045,0.65395,0.64409,0.64895,0.5785,0.65834
0.023111,0.027078,0.17909,0.29955,0.4184,0.62027,0.66135,0.67957,0.63841,0.71435
0.024656,0.047069,0.36425,0.36417,0.54164,0.64212,0.62924,0.67573,0.66152,0.75071
0.027337,0.086704,0.38595,0.48616,0.60649,0.76951,0.72862,0.73661,0.69641,0.72053
0.010688,0.037748,0.21648,0.30845,0.43075,0.6546,0.63806,0.66371,0.69684,0.71548
0.014602,0.0254,0.2198,0.28765,0.36091,0.59682,0.61513,0.68046,0.60591,0.64351
0.015171,0.055242,0.24838,0.36686,0.50421,0.66401,0.7102,0.75075,0.64994,0.72797
0.026026,0.075561,0.26417,0.37371,0.4933,0.66275,0.69758,0.74138,0.64102,0.63301
0.046426,0.10145,0.33326,0.43085,0.62437,0.6437,0.73681,0.76503,0.69404,0.76648
0.047856,0.10273,0.37927,0.49332,0.59951,0.76333,0.72342,0.76559,0.75293,0.74629
0.040962,0.10043,0.32755,0.41403,0.50001,0.65631,0.64323,0.68546,0.6514,0.66736
0.050026,0.10983,0.38837,0.48645,0.63798,0.73894,0.70481,0.72341,0.65722,0.675
0.051874,0.10235,0.36431,0.3235,0.49916,0.59321,0.60276,0.60025,0.52667,0.59713
0.031284,0.05477,0.2129,0.35164,0.43571,0.52554,0.495,0.56225,0.55598,0.5409
0.025712,0.081989,0.29629,0.31971,0.50292,0.63443,0.64756,0.71198,0.6784,0.7818
0.014415,0.045703,0.1982,0.33508,0.49091,0.66505,0.58891,0.67494,0.64259,0.6674
0.03575,0.046844,0.30118,0.32599,0.48233,0.64277,0.60526,0.70646,0.62988,0.69763
0.044002,0.071094,0.24374,0.28602,0.47779,0.6383,0.58055,0.64669,0.59203,0.73511
0.011451,0.018371,0.13982,0.19819,0.3798,0.62523,0.67825,0.73884,0.74226,0.74728
0.053227,0.082827,0.30072,0.33825,0.49386,0.537,0.53372,0.62661,0.58846,0.57536
0.0088063,0.020565,0.18179,0.37688,0.56561,0.76041,0.75722,0.82453,0.78533,0.73796
0.00073922,0.00097456,0.034247,0.13088,0.1538,0.36983,0.35378,0.50274,0.53726,0.45783
0.051896,0.090747,0.29035,0.4467,0.68264,0.76645,0.72381,0.82997,0.77345,0.81139
0.039649,0.08268,0.25417,0.38546,0.46455,0.64092,0.5835,0.68488,0.71059,0.68423
0.011808,0.02801,0.13886,0.21804,0.32653,0.48805,0.46866,0.6026,0.57289,0.66278
0.029858,0.040103,0.18615,0.2361,0.39346,0.57063,0.55704,0.66762,0.62603,0.62544
0.00057852,0,0.00084786,0.043174,0.018409,0.061179,0.047049,0.11059,0.13145,0.12506
0.035312,0.056052,0.25066,0.24957,0.44231,0.56221,0.54539,0.67438,0.56289,0.68508
0.067927,0.11716,0.3817,0.3817,0.60602,0.71741,0.62921,0.72087,0.58675,0.66829
0.016698,0.025787,0.1787,0.27962,0.44703,0.59443,0.52033,0.62119,0.54207,0.63131
0.0013481,0.0069032,0.054007,0.09458,0.18076,0.36456,0.33736,0.46637,0.45533,0.62445
0.014407,0.037667,0.1751,0.23455,0.33423,0.5653,0.63005,0.72846,0.66732,0.81511
0.036398,0.086184,0.31215,0.34006,0.50723,0.66196,0.68062,0.70467,0.67991,0.72649
0.0038333,0.01517,0.11058,0.1819,0.26183,0.50408,0.48908,0.58358,0.54041,0.62156
0.0089027,0.017753,0.11095,0.15243,0.26732,0.44507,0.4013,0.5201,0.43443,0.54248
0.035317,0.083861,0.31665,0.41059,0.63748,0.7396,0.72867,0.80511,0.67807,0.80265
0.019085,0.031267,0.19124,0.33787,0.53612,0.70136,0.62958,0.71929,0.66345,0.73336
0.018239,0.037472,0.18839,0.34414,0.47907,0.72007,0.69796,0.74794,0.7133,0.80584
0.0098106,0.02542,0.21313,0.27913,0.46808,0.7183,0.67096,0.75415,0.7214,0.76079
0.010428,0.024989,0.14173,0.23602,0.35901,0.59539,0.51333,0.61899,0.59606,0.63476
0.0023714,0.0057209,0.082275,0.15476,0.25307,0.42687,0.41307,0.57467,0.49365,0.62791
0.017786,0.046617,0.17794,0.29704,0.46288,0.6604,0.66623,0.74316,0.66716,0.74931
0.016343,0.040298,0.18542,0.29207,0.35925,0.53333,0.5164,0.63365,0.59198,0.64609
0.024283,0.037602,0.16901,0.29071,0.44778,0.59748,0.61673,0.70946,0.63419,0.69796
0.018914,0.037504,0.1877,0.3137,0.50117,0.62268,0.6601,0.65676,0.61571,0.67827
0.013904,0.035458,0.24124,0.31307,0.4922,0.62919,0.60278,0.66363,0.60554,0.67921
0.037073,0.095946,0.36538,0.42276,0.57812,0.6687,0.662,0.70028,0.60793,0.67649
0.017412,0.052285,0.29585,0.42959,0.48706,0.61005,0.56161,0.64701,0.60241,0.65492
0.020202,0.059091,0.24312,0.30936,0.46956,0.53807,0.58048,0.62296,0.52596,0.62171
0.019329,0.041268,0.32171,0.35685,0.57404,0.67493,0.71155,0.72639,0.67227,0.71973
