"Plot","300","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650"
"YC21:1001",0.0348008650062894,0.0465577722188703,0.0553863269197966,0.0740742500125781,0.139065403495387,0.216269172066224,0.268108278531157,0.277019442232029,0.291806078200565,0.304234601223984,0.357833776321982,0.497769182097867,0.529187859057012,0.553047496269096,0.586717071249482,0.61618238718631,0.627474314843532,0.621085256060796,0.621846711310638,0.684695958604465,0.672587403841806,0.647108532442684,0.626683048125079,0.624667125916483,0.628358563060826,0.634275325207671,0.641187951029668,0.64786697919947
"YC21:1002",0.0403422118836122,0.0555340750976946,0.0669420238863857,0.0887458618542816,0.164326682644535,0.254110043671172,0.314395821129937,0.32820579027459,0.359253552722164,0.38534994349194,0.435987587280797,0.565132808414657,0.594477935108227,0.61864567955099,0.652750040668865,0.68259585178312,0.693798167554395,0.660314654748948,0.639169363953862,0.650125700954452,0.670240840220936,0.691300609317534,0.705090835808468,0.706964654825528,0.708266280055571,0.710352569646686,0.712790007377286,0.715145077025785
"YC21:1003",0.01013783036234,0.0172090467635704,0.0225189994298249,0.0373676588806086,0.0893865894879869,0.151180499346453,0.192672529221891,0.202311666524408,0.22422036986443,0.242635161738264,0.296357634797446,0.435345640743242,0.46983507857017,0.513735690650475,0.575686127573885,0.629900925278822,0.650477399998074,0.615758467295301,0.593528690469781,0.59611508333129,0.601843735550197,0.610015590539763,0.619931591713246,0.630892682483907,0.642199806265004,0.653153906469797,0.663055926511545,0.671206809803509
"YC21:1004",0.0295824306366863,0.0407226434229511,0.0490881069062601,0.0752194646045904,0.166982830007364,0.275989629335995,0.349183142818615,0.360014068693198,0.373854805088957,0.385488276780681,0.435720503926627,0.56686861731873,0.594655338062241,0.607993806946366,0.630472294201743,0.658028569441147,0.686600402277357,0.71212556232315,0.730541819191304,0.737786942494595,0.726805204655544,0.703793654795072,0.685346132397551,0.683421855655051,0.686155735170482,0.690537691085871,0.695657183953726,0.700603674326558
"YC21:1006",0.0387910909196808,0.0661748796944412,0.0867380493057384,0.106561496457284,0.173008191102015,0.251941014428591,0.304941108954414,0.317798877405471,0.347974928482055,0.373338624887328,0.419591304331742,0.537227842965859,0.564142532393606,0.587292589316855,0.619960838647267,0.648549862660323,0.659255077583965,0.624269681766083,0.601985392118072,0.607781252462511,0.618422084155732,0.629562621414074,0.636857598453876,0.637833671357658,0.638434331746074,0.63939709083158,0.640521894085396,0.641608686978745
"YC21:1007",0.036248690772787,0.052136218165778,0.0640665585278584,0.085617763455933,0.160177104650728,0.248747037848168,0.30821804919396,0.322671525352654,0.356635811482953,0.385183610525457,0.418093390686897,0.49955705929834,0.521890098352553,0.560653255775864,0.615353963240085,0.663224292115344,0.681374976450305,0.648672685050519,0.635609608116979,0.73827172521048,0.71276085986467,0.659134381524621,0.616143984690136,0.609845170891175,0.605703530038233,0.599065165936038,0.591309483694675,0.583815888424229
"YC21:1008",0.0371796491698817,0.0556489853528385,0.0695180702943737,0.0907866041170918,0.163901464947456,0.250755482642795,0.309074328387803,0.327193655059958,0.376357249031228,0.417680431727157,0.440960217701298,0.494084550455638,0.510572646715379,0.547690231429384,0.60006878565929,0.645906924382381,0.663683826897701,0.677891155716941,0.686355019230684,0.677767384142285,0.679158247895607,0.683067876584399,0.688877571598093,0.69597539531192,0.703749410101114,0.711587678340908,0.718878262406537,0.725009224673233
"YC21:1009",0.0169405100424594,0.0244586130783038,0.0301041440584349,0.041627402994109,0.0816570270005281,0.12920869614557,0.161137656156549,0.163716184143784,0.161128870606486,0.158954171375672,0.193077145876232,0.284313657030275,0.306928210855121,0.335589185745278,0.376034178034865,0.411428877153267,0.425053877271895,0.424351383604789,0.430965600204422,0.522211541494663,0.524063877130798,0.529023799432669,0.536394227204515,0.545398830182254,0.555261278101804,0.565205240699083,0.574454387710008,0.582232388870497
"YC21:1010",0.0863114867129844,0.11386417033433,0.134554167296122,0.156190702470357,0.229105273183965,0.315721363853971,0.373880451537612,0.39069833093124,0.434696571353138,0.471678150208337,0.505167782223935,0.586377115310521,0.608419581561108,0.645702890618888,0.698315307089412,0.744358106097332,0.761798800940061,0.72838795989328,0.710601810371793,0.758149116093418,0.74394622179168,0.714107576449263,0.690187019963346,0.689416128360437,0.702951397889695,0.724646192428126,0.749992487108784,0.774482257064722
"YC21:1011",0.030812953449061,0.0445313232448248,0.054832789094605,0.0722432437146255,0.132329381920206,0.203706424175133,0.251633127250647,0.272976146306494,0.339309672228685,0.395064595519071,0.445300161431735,0.567056935568523,0.594023804344885,0.612505569894219,0.638586150474799,0.661410096041988,0.670284293075715,0.679955692958208,0.688111083174363,0.713178445640825,0.694707725999267,0.655969099392434,0.624913751694783,0.621643343278137,0.626066069866241,0.63315496783175,0.641437014314219,0.649439186453203
