"Plot","na_count","430","585","946","1267","1356","1495","1662.5"
"YC18:1089",2,0.059908,0.16759,NA,NA,0.66212,0.60407,0.64191
"YC18:1090",0,0.073294,0.24498,0.77736,0.71475,0.77187,0.82058,0.79813
"YC18:1091",0,0.065813,0.15967,0.7679,0.69907,0.74685,0.76446,0.76952
"YC18:1092",0,0.046222,0.16519,0.6482,0.63987,0.70845,0.75407,0.72578
"YC18:1093",0,0.036651,0.12545,0.62765,0.65177,0.72537,0.76045,0.73343
"YC18:1094",0,0.062622,0.22429,0.71722,0.65964,0.7277,0.72206,0.78119
"YC18:1095",0,0.079891,0.23948,0.76308,0.72073,0.78935,0.80815,0.79796
"YC18:1096",1,0.071958,0.19421,NA,0.54683,0.59521,0.73457,0.70804
"YC18:1097",1,0.098591,0.21805,NA,0.67816,0.70333,0.74881,0.7512
"YC18:1098",0,0.089704,0.2381,0.80761,0.86364,0.81504,0.87448,0.91765
"YC18:1099",0,0.084326,0.27031,0.81651,0.84123,0.84136,0.86901,0.87453
"YC18:1100",0,0.037543,0.12441,0.68951,0.63611,0.76446,0.788,0.79219
"YC18:1101",1,0.044458,0.16498,NA,0.57485,0.63022,0.7506,0.75465
"YC18:1102",1,0.049888,0.17486,NA,0.64032,0.71201,0.76923,0.75772
"YC18:1103",1,0.097943,0.28034,NA,0.66122,0.66175,0.74297,0.76929
"YC18:1104",0,0.069046,0.23929,0.76337,0.70999,0.78432,0.78968,0.76888
"YC18:1105",0,0.022964,0.12585,0.70815,0.70799,0.74965,0.77271,0.75577
"YC18:1106",0,0.062301,0.22887,0.66542,0.70726,0.78871,0.7919,0.80711
"YC18:1107",0,0.060142,0.23116,0.75139,0.72406,0.79515,0.79947,0.7726
"YC18:1108",0,0.10125,0.26492,0.67869,0.67026,0.70839,0.68254,0.72046
"YC18:1109",0,0.06709,0.27911,0.79519,0.83899,0.84907,0.88034,0.85436
"YC18:1110",0,0.1156,0.30061,0.80724,0.74613,0.79294,0.83222,0.8223
"YC18:1111",0,0.11126,0.29629,0.79032,0.73554,0.741,0.757,0.76437
"YC18:1117",0,0.08285,0.15896,0.61206,0.62337,0.67372,0.72169,0.71979
"YC18:1122",0,0.13976,0.1582,0.52029,0.53302,0.52867,0.61322,0.66713
"YC18:1124",0,0.086873,0.24867,0.65654,0.64743,0.62675,0.70124,0.7035
"YC18:1125",2,0.10443,0.22133,NA,NA,0.63376,0.71358,0.65737
"YC18:1127",1,0.12095,0.23107,NA,0.55647,0.66418,0.6423,0.62814
"YC18:1128",0,0.12409,0.20531,0.64667,0.70139,0.67086,0.71908,0.73276
"YC18:1129",0,0.12555,0.25497,0.70568,0.65752,0.65402,0.73501,0.72891
"YC18:1130",0,0.09499,0.2284,0.66652,0.66279,0.7124,0.76934,0.78872
"YC18:1132",2,0.067464,0.20997,0.59402,0.55627,0.57161,NA,NA
"YC18:1134",0,0.062427,0.21308,0.65599,0.66822,0.69937,0.75494,0.74004
"YC18:1135",0,0.10678,0.23608,0.72795,0.66836,0.65722,0.72356,0.73605
"YC18:1136",0,0.086789,0.19273,0.74419,0.69182,0.69531,0.73743,0.74823
"YC18:1145",0,0.073232,0.23522,0.61,0.59562,0.64239,0.67269,0.65463
"YC18:1146",0,0.074075,0.25609,0.73052,0.69327,0.69476,0.71829,0.7243
"YC18:1155",0,0.18177,0.24564,0.74949,0.76111,0.743,0.78888,0.80776
"YC18:1156",0,0.22057,0.22267,0.70424,0.68521,0.70106,0.74927,0.72373
"YC18:1157",0,0.079163,0.20137,0.6436,0.66498,0.70546,0.74355,0.72624
"YC18:1158",0,0.093142,0.24525,0.67011,0.65087,0.69226,0.74762,0.71967
"YC18:1160",0,0.15265,0.30891,0.7375,0.70343,0.75652,0.75842,0.72188
"YC18:1161",0,0.111,0.27479,0.69851,0.74598,0.71358,0.7825,0.7674
"YC18:1162",0,0.1041,0.2594,0.61856,0.6305,0.63412,0.72468,0.77901
"YC18:1163",0,0.088529,0.21315,0.65785,0.67037,0.68498,0.78144,0.76961
"YC18:1164",0,0.12494,0.16605,0.59695,0.63155,0.66738,0.70964,0.72335
"YC18:1165",0,0.11975,0.196,0.59023,0.63313,0.64199,0.68984,0.73703
"YC18:1167",1,0.17205,NA,0.50344,0.58443,0.67684,0.6814,0.70729
"YC18:1171",1,0.19141,0.29953,NA,0.63732,0.69093,0.7232,0.73659
"YC18:1172",0,0.12518,0.21376,0.77349,0.71109,0.79231,0.79163,0.79688
"YC18:1177",0,0.15654,0.22868,0.73745,0.71962,0.74857,0.7579,0.76042
"YC18:1178",0,0.068248,0.17664,0.70344,0.69968,0.77259,0.82861,0.81576
"YC18:1179",0,0.21753,0.23238,0.7144,0.69682,0.74479,0.80047,0.81472
"YC18:1181",0,0.14099,0.22688,0.80667,0.82565,0.84417,0.87035,0.85602
"YC18:1182",0,0.1067,0.23036,0.69673,0.70348,0.76008,0.77609,0.76802
"YC18:1183",0,0.11938,0.25661,0.70178,0.71072,0.77935,0.76899,0.75989
"YC18:1184",0,0.095256,0.25926,0.74803,0.73113,0.73881,0.76054,0.75658
"YC18:1185",0,0.056409,0.20374,0.73729,0.71868,0.79458,0.79758,0.82028
"YC18:1186",0,0.080109,0.23859,0.76389,0.75804,0.80802,0.83219,0.82298
"YC18:1188",0,0.060383,0.18124,0.60218,0.56556,0.63526,0.60759,0.66994
"YC18:1189",0,0.06535,0.14485,0.57273,0.59435,0.67703,0.72916,0.74259
"YC18:1190",0,0.06172,0.19452,0.71426,0.7173,0.79468,0.76858,0.77599
"YC18:1191",0,0.065803,0.192,0.62713,0.64745,0.70629,0.6912,0.7167
"YC18:1192",1,0.073402,0.15786,NA,0.61287,0.65339,0.65028,0.63887
"YC18:1193",0,0.045466,0.17402,0.69001,0.65752,0.72262,0.78207,0.79206
"YC18:1194",0,0.054142,0.19447,0.68893,0.67279,0.65638,0.79819,0.78106
"YC18:1195",0,0.058812,0.1618,0.72636,0.6668,0.77139,0.78127,0.83165
"YC18:1196",0,0.052996,0.18112,0.69053,0.69664,0.74692,0.82195,0.83324
"YC18:1197",0,0.051329,0.18728,0.67176,0.72586,0.78254,0.81706,0.81241
"YC18:1198",0,0.072708,0.19309,0.68763,0.76071,0.79369,0.84378,0.83958
"YC18:1199",0,0.090256,0.23536,0.72725,0.6672,0.74943,0.7455,0.75839
"YC18:1200",0,0.090114,0.20981,0.64247,0.58677,0.68614,0.66577,0.64176
"YC18:1201",1,0.19628,0.26716,NA,0.65891,0.71488,0.75102,0.75511
"YC18:1202",0,0.20757,0.35302,0.71716,0.71416,0.81573,0.80924,0.83482
"YC18:1203",0,0.13827,0.23656,0.64206,0.67758,0.70977,0.72458,0.73514
"YC18:1205",0,0.13693,0.31234,0.65464,0.67867,0.75108,0.79981,0.74166
"YC18:1207",0,0.097635,0.19902,0.57292,0.55125,0.63343,0.67961,0.68776
"YC18:1208",0,0.075693,0.24517,0.62355,0.69993,0.75682,0.75275,0.76908
"YC18:1209",0,0.096767,0.20366,0.66754,0.70754,0.68664,0.73993,0.7647
"YC18:1213",0,0.17534,0.18745,0.66551,0.66408,0.66826,0.73578,0.76394
"YC18:1214",0,0.14584,0.24762,0.65445,0.67054,0.73713,0.80933,0.78828
"YC18:1221",0,0.10126,0.14524,0.45977,0.70793,0.72453,0.79338,0.8231
"YC18:1223",0,0.053666,0.19589,0.66205,0.62449,0.67014,0.81885,0.84973
"YC18:1224",0,0.093001,0.27415,0.64042,0.78786,0.80684,0.81476,0.79451
"YC18:1225",0,0.056591,0.1885,0.66819,0.68648,0.69267,0.67585,0.71413
"YC18:1227",0,0.065463,0.17477,0.55101,0.53934,0.62764,0.64703,0.67105
"YC18:1228",1,0.039722,0.14562,NA,0.46751,0.4622,0.6224,0.65134
"YC18:1229",0,0.064694,0.14211,0.51854,0.61441,0.61721,0.74171,0.69573
"YC18:1230",0,0.066935,0.16329,0.62639,0.73551,0.7109,0.80118,0.81009
"YC18:1231",0,0.13739,0.17552,0.63476,0.70228,0.70313,0.70712,0.78387
"YC18:1232",0,0.11357,0.29697,0.66201,0.70667,0.70591,0.73773,0.71023
"YC18:1240",0,0.050463,0.13958,0.57141,0.62686,0.69148,0.70896,0.75662
"YC18:1241",0,0.10291,0.26643,0.68741,0.65499,0.66689,0.72637,0.75372
"YC18:1242",1,0.15128,0.24455,NA,0.59752,0.64823,0.68548,0.73652
"YC18:1243",1,0.076246,0.16977,NA,0.60311,0.6826,0.80529,0.78574
"YC18:1244",1,0.022656,0.090139,NA,0.46233,0.4993,0.59285,0.57987
"YC18:1248",0,0.055345,0.2467,0.70893,0.71789,0.73718,0.79619,0.78924
"YC18:1249",0,0.046963,0.18362,0.61668,0.67503,0.67119,0.70179,0.75302
"YC18:1250",0,0.085939,0.23389,0.7053,0.70409,0.7258,0.7704,0.79438
"YC18:1251",0,0.059802,0.21725,0.63334,0.65854,0.67549,0.7373,0.72988
"YC18:1252",0,0.074965,0.2535,0.72861,0.75019,0.81715,0.83489,0.82567
"YC18:1253",0,0.073515,0.22825,0.68165,0.73594,0.70633,0.72408,0.73031
"YC18:1254",0,0.071718,0.27277,0.69879,0.7601,0.75844,0.81757,0.79405
"YC18:1255",0,0.05382,0.20273,0.60205,0.73729,0.76996,0.79194,0.8116
"YC18:1256",0,0.094822,0.27825,0.69978,0.70582,0.67223,0.7171,0.75365
"YC18:1257",0,0.042555,0.1558,0.53602,0.5794,0.60325,0.64435,0.6901
"YC18:1258",1,0.049832,0.22642,0.55092,0.51546,0.62015,NA,0.67568
"YC18:1259",0,0.044519,0.17992,0.54489,0.59749,0.68005,0.70294,0.77578
"YC18:1260",0,0.091911,0.21982,0.57636,0.69871,0.77477,0.83082,0.84187
"YC18:1263",0,0.05396,0.16057,0.54794,0.62789,0.57318,0.61771,0.71177
"YC18:1264",0,0.14853,0.24159,0.66503,0.80868,0.81134,0.82339,0.84419
"YC18:1265",0,0.093977,0.15012,0.44574,0.73057,0.74827,0.79714,0.79053
"YC18:1268",0,0.039309,0.17184,0.49366,0.61836,0.60115,0.58615,0.60768
"YC18:1272",0,0.055444,0.21801,0.63051,0.76006,0.80126,0.81334,0.81445
"YC18:1274",0,0.025047,0.1288,0.47575,0.59936,0.65402,0.64411,0.6866
"YC18:1276",0,0.027071,0.10769,0.44468,0.58717,0.68764,0.74265,0.76567
"YC18:1278",0,0.061293,0.12885,0.40926,0.54538,0.65715,0.70676,0.72415
"YC18:1279",0,0.1012,0.22372,0.63257,0.73551,0.77374,0.84207,0.82639
"YC18:1280",0,0.083851,0.21975,0.64206,0.66452,0.74074,0.77765,0.76336
"YC18:1283",0,0.051071,0.1646,0.55615,0.6017,0.70127,0.77367,0.803
"YC18:1287",0,0.055472,0.20687,0.61407,0.67633,0.70771,0.76098,0.76373
"YC18:1288",0,0.080661,0.22189,0.67635,0.7122,0.7879,0.75497,0.73037
"YC18:1289",0,0.063043,0.2235,0.75219,0.74922,0.79513,0.82718,0.7653
"YC18:1290",0,0.088006,0.24673,0.76176,0.80435,0.83932,0.85838,0.86094
"YC18:1291",0,0.053845,0.17988,0.59948,0.73574,0.79104,0.80197,0.83278
"YC18:1292",0,0.050364,0.18853,0.64405,0.7273,0.73998,0.77846,0.82858
"YC18:1293",0,0.073444,0.24893,0.6809,0.648,0.72495,0.74387,0.74718
"YC18:1294",0,0.029038,0.13788,0.53557,0.71038,0.76737,0.83234,0.82936
"YC18:1295",0,0.059024,0.16634,0.55714,0.5587,0.6692,0.67364,0.71407
"YC18:1296",0,0.045858,0.1341,0.48262,0.49776,0.60698,0.60681,0.6111
"YC18:1297",0,0.10467,0.29674,0.6758,0.72724,0.78248,0.80872,0.78581
"YC18:1298",0,0.047635,0.14594,0.52788,0.63996,0.70193,0.70976,0.71992
"YC18:1299",0,0.046246,0.17243,0.59996,0.65332,0.7035,0.7178,0.72087
"YC18:1300",0,0.05693,0.16656,0.58219,0.62312,0.65815,0.68113,0.71626
"YC18:1301",0,0.024821,0.10648,0.51368,0.53732,0.67327,0.71157,0.73241
"YC18:1302",0,0.041986,0.20713,0.69494,0.76443,0.7856,0.80906,0.79674
"YC18:1303",2,0.06368,0.26656,NA,NA,0.67537,0.65234,0.71048
"YC18:1304",0,0.064402,0.20047,0.58681,0.79861,0.81488,0.80745,0.78125
"YC18:1305",0,0.057417,0.18778,0.57562,0.76331,0.72755,0.76593,0.80764
"YC18:1306",0,0.077378,0.15126,0.50949,0.66106,0.72665,0.75615,0.74169
"YC18:1307",0,0.13059,0.26038,0.64382,0.64044,0.65322,0.65964,0.68972
"YC18:1314",0,0.03208,0.1516,0.55141,0.70038,0.66691,0.77564,0.80406
"YC18:1315",0,0.091218,0.25748,0.65188,0.67594,0.6896,0.75201,0.77404
"YC18:1316",0,0.033581,0.13972,0.52512,0.575,0.52593,0.62284,0.59351
"YC18:1320",0,0.090792,0.22377,0.50297,0.60164,0.68906,0.74437,0.74308
"YC18:1321",0,0.087397,0.25998,0.63149,0.75324,0.83881,0.82996,0.85344
"YC18:1322",0,0.10935,0.20917,0.58879,0.71301,0.7232,0.75058,0.79707
"YC18:1323",0,0.080279,0.21518,0.59749,0.68224,0.69979,0.74685,0.74311
"YC18:1324",0,0.04054,0.14859,0.56945,0.61921,0.68167,0.73485,0.73022
"YC18:1325",0,0.052169,0.1746,0.54127,0.55634,0.55676,0.70796,0.69241
"YC18:1326",0,0.048139,0.21201,0.6097,0.72025,0.70811,0.75828,0.76241
"YC18:1327",0,0.052925,0.14855,0.53184,0.63107,0.67699,0.71646,0.75605
"YC18:1330",0,0.048991,0.13849,0.4719,0.5138,0.60081,0.61018,0.67697
"YC18:1332",1,0.077274,0.19429,NA,0.63204,0.67356,0.70862,0.75024
"YC18:1333",0,0.058331,0.17443,0.63929,0.5844,0.6201,0.69186,0.67736
"YC18:1334",0,0.041024,0.13597,0.64885,0.76826,0.81728,0.87115,0.82396
"YC18:1335",1,0.10199,0.229,NA,0.74612,0.73393,0.77738,0.79379
"YC18:1336",1,0.069821,0.2083,NA,0.63098,0.62901,0.63162,0.6326
"YC18:1337",1,0.080307,0.29507,NA,0.66648,0.71771,0.75407,0.77184
"YC18:1338",1,0.079628,0.27711,NA,0.67271,0.7422,0.78255,0.7944
"YC18:1339",0,0.044604,0.17438,0.68171,0.75773,0.80086,0.82909,0.81874
"YC18:1340",0,0.11864,0.33515,0.69556,0.70158,0.70674,0.69785,0.69177
"YC18:1341",1,0.080241,0.24453,NA,0.56897,0.55858,0.62094,0.59867
"YC18:1342",0,0.047257,0.17274,0.60946,0.60626,0.70189,0.69508,0.7342
"YC18:1343",0,0.029632,0.14436,0.51427,0.65277,0.71539,0.75169,0.79227
"YC18:1345",0,0.059335,0.17506,0.50212,0.61937,0.64853,0.65942,0.72178
"YC18:1347",0,0.029849,0.13767,0.49247,0.5731,0.68757,0.72347,0.69139
"YC18:1348",0,0.019076,0.1524,0.52792,0.59117,0.6465,0.698,0.69368
"YC18:1349",0,0.079373,0.22292,0.5444,0.66478,0.67732,0.74416,0.74342
"YC18:1350",0,0.048279,0.19426,0.61474,0.75007,0.75357,0.79904,0.79946
"YC18:1351",0,0.093605,0.29862,0.72385,0.83032,0.78712,0.83117,0.84556
"YC18:1352",0,0.13521,0.38427,0.66634,0.61455,0.67364,0.74675,0.68153
"YC18:1353",0,0.063637,0.18016,0.52708,0.59549,0.63666,0.69157,0.6871
"YC18:1354",0,0.040911,0.13714,0.46295,0.63267,0.59959,0.63277,0.73963
"YC18:1355",0,0.050126,0.19853,0.55594,0.60091,0.66325,0.69818,0.65943
"YC18:1356",0,0.049444,0.15775,0.45284,0.51914,0.60703,0.72161,0.70656
"YC18:1357",0,0.029845,0.11515,0.39082,0.57508,0.60749,0.67772,0.78511
"YC18:1358",0,0.059944,0.14429,0.49951,0.55141,0.63714,0.69045,0.71162
"YC18:1360",1,0.077958,0.2394,0.63733,NA,0.65901,0.70483,0.74113
"YC18:1361",2,0.062552,0.17463,NA,0.46235,0.54038,0.60813,NA
"YC18:1362",0,0.04117,0.10635,0.6459,0.79035,0.62867,0.72176,0.66634
"YC18:1363",0,0.1254,0.25523,0.76308,0.84837,0.78538,0.88904,0.82031
"YC18:1365",0,0.132,0.25474,0.71481,0.69862,0.75406,0.70712,0.70074
"YC18:1366",0,0.061005,0.14667,0.65194,0.69935,0.77021,0.73228,0.74126
"YC18:1367",0,0.11662,0.26152,0.74483,0.75807,0.82315,0.82612,0.82157
"YC18:1368",0,0.052628,0.13965,0.51613,0.66099,0.71871,0.74751,0.73526
"YC18:1369",0,0.056185,0.19652,0.5466,0.72968,0.76771,0.77722,0.78027
"YC18:1370",0,0.013755,0.063614,0.35762,0.46179,0.6138,0.71899,0.71209
"YC18:1372",0,0.047944,0.14964,0.46105,0.49008,0.57698,0.60344,0.61584
"YC18:1373",0,0.010797,0.067829,0.42265,0.56617,0.64481,0.68717,0.68599
"YC18:1374",0,0.048411,0.14486,0.46515,0.61415,0.71282,0.72749,0.77328
"YC18:1375",0,0.066933,0.18822,0.47352,0.50984,0.60033,0.62099,0.6484
"YC18:1376",0,0.043416,0.16839,0.55286,0.64764,0.70253,0.68999,0.74504
"YC18:1377",0,0.014844,0.050897,0.28462,0.37307,0.4967,0.54481,0.54637
"YC18:1378",0,0.053135,0.1745,0.58002,0.61664,0.71667,0.71555,0.74714
"YC18:1379",0,0.025415,0.11046,0.49106,0.62942,0.68685,0.73632,0.73462
"YC18:1381",0,0.081609,0.18884,0.5533,0.61312,0.73476,0.72885,0.74135
"YC18:1383",2,0.096411,0.20755,NA,NA,0.76548,0.75034,0.80416
"YC18:1385",0,0.047901,0.13609,0.52283,0.57004,0.67649,0.69512,0.68504
"YC18:1386",0,0.031033,0.077376,0.47996,0.6723,0.72958,0.71766,0.73334
"YC18:1387",0,0.035066,0.11526,0.48166,0.57402,0.62022,0.64774,0.72808
"YC18:1388",0,0.042694,0.16455,0.51373,0.52851,0.62305,0.59498,0.65587
"YC18:1389",0,0.0095237,0.066307,0.44198,0.53196,0.60033,0.62751,0.67272
"YC18:1390",0,0.097982,0.28064,0.65516,0.62556,0.74573,0.76884,0.76016
"YC18:1391",0,0.032392,0.10554,0.52357,0.72553,0.7554,0.77072,0.79179
"YC18:1392",0,0.071732,0.25392,0.65459,0.7167,0.73857,0.76778,0.7723
"YC18:1393",0,0.024209,0.14543,0.62756,0.70265,0.76358,0.77497,0.79448
"YC18:1394",0,0.088345,0.26704,0.62358,0.6796,0.72387,0.74156,0.73429
"YC18:1395",0,0.04701,0.16599,0.54942,0.6012,0.68451,0.73248,0.77363
"YC18:1396",0,0.02342,0.10116,0.46673,0.57913,0.67423,0.73799,0.77246
"YC18:1397",0,0.016863,0.080994,0.46824,0.63893,0.68854,0.72694,0.72727
"YC18:1398",0,0.088707,0.31159,0.76861,0.8252,0.89479,0.94533,0.94197
"YC18:1399",0,0.078827,0.23824,0.68419,0.77066,0.76372,0.86116,0.84658
"YC18:1400",0,0.033095,0.15943,0.56029,0.67733,0.71575,0.79337,0.78364
"YC18:1401",0,0.04173,0.19694,0.60583,0.6939,0.76183,0.75798,0.82529
"YC18:1402",0,0.096949,0.2879,0.7328,0.79694,0.8371,0.85322,0.87356
"YC18:1403",0,0.090778,0.2867,0.77992,0.8869,0.83379,0.86567,0.85605
"YC18:1404",0,0.08658,0.22526,0.7299,0.75957,0.82775,0.85623,0.87878
"YC18:1405",0,0.040792,0.12829,0.559,0.74138,0.691,0.75983,0.72682
"YC18:1406",0,0.15546,0.31063,0.66008,0.61803,0.75797,0.76766,0.86632
"YC18:1408",0,0.11113,0.28607,0.62176,0.6421,0.67903,0.71679,0.73039
"YC18:1410",0,0.050491,0.1459,0.60044,0.72667,0.78836,0.79704,0.8347
"YC18:1411",0,0.11233,0.31832,0.68391,0.76614,0.78954,0.84073,0.83987
"YC18:1412",0,0.08376,0.26792,0.67012,0.75945,0.8,0.84919,0.86169
"YC18:1413",0,0.064444,0.20208,0.5885,0.67625,0.72023,0.75521,0.78363
"YC18:1414",0,0.029406,0.10779,0.40042,0.60159,0.67164,0.76934,0.80339
"YC18:1415",0,0.025797,0.10637,0.49327,0.79516,0.82795,0.768,0.82438
"YC18:1416",0,0.024694,0.088953,0.31964,0.53152,0.63157,0.67393,0.67337
"YC18:1417",0,0.058529,0.2157,0.61958,0.65575,0.7575,0.86729,0.83589
"YC18:1418",0,0.080491,0.2616,0.6646,0.74632,0.74746,0.78644,0.80459
"YC18:1419",0,0.072348,0.22172,0.62027,0.70162,0.6711,0.713,0.7024
"YC18:1420",0,0.034411,0.13328,0.48526,0.65046,0.67723,0.63537,0.6968
"YC18:1421",0,0.048013,0.15704,0.53342,0.57968,0.68255,0.64603,0.64163
"YC18:1424",0,0.019076,0.12378,0.57414,0.62918,0.73107,0.78477,0.77141
"YC18:1425",0,0.032648,0.15311,0.48876,0.59572,0.61649,0.64851,0.68374
"YC18:1426",0,0.078086,0.24509,0.5968,0.5508,0.79145,0.77893,0.79975
"YC18:1427",1,0.0285,0.13544,0.49023,NA,0.60863,0.64492,0.7533
"YC18:1430",0,0.034355,0.12435,0.55241,0.61271,0.65098,0.74441,0.71708
"YC18:1431",0,0.039467,0.19863,0.70126,0.67483,0.72306,0.76777,0.76723
"YC18:1432",0,0.021552,0.11348,0.66264,0.71493,0.73372,0.77879,0.80594
"YC18:1433",0,0.072227,0.2254,0.66432,0.64525,0.65488,0.68288,0.7123
"YC18:1434",0,0.051315,0.17301,0.61051,0.65333,0.71767,0.77908,0.78911
"YC18:1436",0,0.069228,0.20705,0.57625,0.58953,0.6183,0.6736,0.67626
"YC18:1438",0,0.056815,0.19439,0.64953,0.64453,0.71567,0.76274,0.78885
"YC18:1439",0,0.014505,0.079134,0.44238,0.66701,0.6892,0.72199,0.77559
"YC18:1440",0,0.063574,0.21554,0.68808,0.69768,0.70972,0.73294,0.74373
"YC18:1441",0,0.073642,0.26259,0.70852,0.73224,0.76716,0.79733,0.79093
"YC18:1442",1,0.051178,0.2227,NA,0.66931,0.70503,0.75474,0.76907
"YC18:1443",0,0.055118,0.22787,0.7013,0.74062,0.7664,0.83431,0.79738
"YC18:1444",0,0.069751,0.26112,0.69926,0.77892,0.78009,0.79457,0.76784
"YC18:1445",0,0.062109,0.23629,0.75477,0.79379,0.82562,0.87243,0.88349
"YC18:1446",0,0.064316,0.23383,0.6704,0.69968,0.69795,0.7384,0.78176
"YC18:1448",0,0.0736,0.13885,0.40699,0.53713,0.61893,0.65791,0.64678
"YC18:1449",0,0.098605,0.2254,0.65956,0.71917,0.75785,0.76158,0.78501
"YC18:1451",0,0.04725,0.18182,0.48872,0.60575,0.60995,0.70277,0.71681
"YC18:1452",0,0.069001,0.1949,0.65177,0.75039,0.77363,0.81964,0.81945
"YC18:1453",0,0.068332,0.20428,0.60495,0.65836,0.67437,0.70314,0.71865
"YC18:1454",0,0.052444,0.17911,0.60041,0.69324,0.69923,0.75254,0.75954
"YC18:1455",0,0.10545,0.30754,0.7513,0.80564,0.79736,0.82435,0.8641
"YC18:1456",0,0.11039,0.31434,0.70202,0.79347,0.81865,0.80156,0.82963
"YC18:1457",0,0.11291,0.28613,0.64812,0.72845,0.76922,0.81367,0.80431
"YC18:1458",0,0.19962,0.21445,0.5436,0.61974,0.64015,0.69383,0.71734
"YC18:1460",0,0.087057,0.27503,0.68127,0.71184,0.65593,0.78816,0.78422
"YC18:1462",0,0.059321,0.16981,0.59691,0.68374,0.71244,0.71187,0.74806
