"430","585","946","1267","1356","1495","1662.5","1812","2031.5"
0.075231,0.23217,0.69827,0.68499,0.69409,0.74963,0.7914,0.79688,0.74444
0.032746,0.10997,0.60948,0.60179,0.68827,0.66444,0.72896,0.7629,0.65829
0.067246,0.2115,0.71201,0.64718,0.69913,0.72464,0.76905,0.84748,0.69127
0.070487,0.23141,0.74649,0.63301,0.75302,0.74766,0.81283,0.84962,0.72487
0.063538,0.21372,0.76159,0.71979,0.73192,0.79113,0.77767,0.8262,0.697
0.060241,0.22979,0.73389,0.68902,0.80393,0.8138,0.81732,0.8581,0.78414
0.13933,0.30423,0.85286,0.72012,0.7715,0.78192,0.76565,0.79056,0.71417
0.19697,0.28012,0.8587,0.66136,0.74068,0.75927,0.77077,0.80839,0.7936
0.14267,0.20381,0.78261,0.58068,0.69761,0.70448,0.66783,0.74991,0.7362
0.11241,0.22534,0.77558,0.64984,0.66102,0.71488,0.74472,0.75742,0.65716
0.097803,0.24717,0.79987,0.69068,0.73526,0.72674,0.72962,0.77963,0.73315
0.10535,0.20713,0.6879,0.62032,0.67556,0.66164,0.65826,0.69452,0.63319
0.13308,0.29488,0.78773,0.65928,0.6428,0.69255,0.69808,0.68767,0.57387
0.20842,0.33431,0.81651,0.73969,0.81288,0.84302,0.80151,0.79445,0.65036
0.15707,0.29962,0.84546,0.72613,0.83315,0.82692,0.83179,0.80899,0.79605
0.15082,0.253,0.75675,0.77568,0.73557,0.75138,0.75273,0.84284,0.80428
0.11655,0.27656,0.88254,0.60811,0.71622,0.74492,0.82204,0.71867,0.59051
0.18424,0.38164,0.92991,0.74695,0.74751,0.78324,0.78812,0.80986,0.8317
0.17051,0.28574,0.97287,0.69833,0.78194,0.78621,0.79952,0.82834,0.84297
0.21508,0.44378,0.96111,0.88913,0.89593,0.88851,0.89841,0.89152,0.9287
0.034826,0.084709,0.85356,0.60018,0.68342,0.71355,0.76475,0.82425,0.71335
0.11143,0.24948,0.83692,0.76281,0.79414,0.83759,0.86329,0.91027,0.85098
0.23433,0.25578,0.91082,0.68291,0.72589,0.80244,0.82122,0.86015,0.86001
0.21896,0.30755,0.84908,0.64138,0.68696,0.73372,0.72345,0.747,0.81892
0.11373,0.23123,0.70425,0.57817,0.67822,0.66858,0.7209,0.77358,0.63493
0.072369,0.16018,0.57072,0.63589,0.6514,0.66436,0.69591,0.72366,0.69678
0.066779,0.11033,0.50595,0.62266,0.69643,0.71269,0.7274,0.74289,0.68661
0.12552,0.26538,0.66252,0.66615,0.67617,0.71884,0.63149,0.7099,0.64006
0.0030708,0.018749,0.16306,0.16817,0.20587,0.18977,0.19377,0.21497,0.17532
0.050406,0.2025,0.71166,0.62716,0.77593,0.73909,0.71797,0.83023,0.59017
0.081444,0.23506,0.74024,0.73698,0.73323,0.80514,0.81952,0.81225,0.78342
0.098125,0.25112,0.63188,0.70686,0.74487,0.77563,0.8016,0.8353,0.77225
0.041449,0.1596,0.67415,0.64913,0.66694,0.76323,0.75442,0.79403,0.77672
0.05056,0.19786,0.66622,0.67976,0.77999,0.7434,0.79384,0.83192,0.72311
0.076713,0.19618,0.51758,0.62401,0.63521,0.67385,0.70043,0.76214,0.71591
0.071633,0.18721,0.55664,0.59139,0.61358,0.63361,0.61016,0.68953,0.57873
0.19729,0.27606,0.63822,0.67247,0.73273,0.71554,0.77045,0.79058,0.63379
0.063326,0.17702,0.69902,0.66088,0.69476,0.72758,0.8079,0.82723,0.69423
0.098853,0.26243,0.80688,0.77784,0.72949,0.83035,0.79833,0.81324,0.81026
0.1267,0.27735,0.82661,0.67396,0.59308,0.75802,0.68935,0.75305,0.76141
0.12678,0.31058,0.91937,0.61059,0.72472,0.71664,0.75929,0.80157,0.68242
0.075413,0.29234,0.91159,0.68492,0.74616,0.75979,0.78708,0.82551,0.75174
0.097019,0.30217,0.90961,0.74767,0.67497,0.79817,0.78745,0.82612,0.84187
0.15973,0.41415,0.93071,0.55809,0.52848,0.63599,0.66726,0.69973,0.68144
0.10258,0.33117,0.90178,0.61574,0.64666,0.58342,0.70495,0.77135,0.6686
0.10507,0.25757,0.70065,0.67963,0.72691,0.72223,0.74682,0.80938,0.74575
0.045652,0.17022,0.60784,0.59651,0.57046,0.73218,0.70814,0.71936,0.68869
0.020137,0.018795,0.12459,0.16908,0.26519,0.33728,0.33206,0.30289,0.25586
0.071958,0.19421,0.66622,0.54683,0.59521,0.73457,0.70804,0.72063,0.69335
0.079891,0.23948,0.76308,0.72073,0.78935,0.80815,0.79796,0.85432,0.7992
0.062622,0.22429,0.71722,0.65964,0.7277,0.72206,0.78119,0.77277,0.74298
0.036651,0.12545,0.62765,0.65177,0.72537,0.76045,0.73343,0.77078,0.74397
0.046222,0.16519,0.6482,0.63987,0.70845,0.75407,0.72578,0.77303,0.72672
0.065813,0.15967,0.7679,0.69907,0.74685,0.76446,0.76952,0.78882,0.77101
0.073294,0.24498,0.77736,0.71475,0.77187,0.82058,0.79813,0.81757,0.83165
0.059908,0.16759,0.63528,0.5665,0.66212,0.60407,0.64191,0.69423,0.59319
0.028401,0.096505,0.4863,0.4349,0.54421,0.48125,0.52744,0.53664,0.48777
0.01684,0.02171,0.39351,0.13172,0.18028,0.16263,0.15738,0.18582,0.17561
0.07626,0.25001,0.78051,0.7042,0.74494,0.78915,0.73681,0.80335,0.70536
0.064939,0.19415,0.73692,0.70785,0.77111,0.76877,0.8027,0.82749,0.76168
0.072949,0.23576,0.70308,0.64641,0.74983,0.71488,0.67743,0.70491,0.68076
0.11209,0.18142,0.69425,0.65348,0.68668,0.75823,0.71196,0.79869,0.72616
0.068738,0.17073,0.76771,0.71966,0.77598,0.80618,0.81678,0.84685,0.79633
0.15502,0.20468,0.73049,0.71122,0.76497,0.7825,0.75953,0.80498,0.78225
0.077904,0.18108,0.74642,0.67024,0.71503,0.74172,0.75934,0.81382,0.81918
0.14698,0.32714,0.9448,0.69118,0.75877,0.74745,0.74975,0.86384,0.90021
0.22509,0.4154,0.98494,0.65389,0.7232,0.79735,0.79207,0.84672,0.76739
0.18667,0.36753,0.91702,0.79642,0.82379,0.85929,0.81248,0.90067,0.94717
0.084943,0.21419,0.81086,0.60461,0.68163,0.72055,0.76619,0.7746,0.75333
0.10325,0.243,0.72971,0.69191,0.71544,0.73604,0.78764,0.78391,0.87235
0.29382,0.10076,0.65499,0.48979,0.57666,0.56672,0.6844,0.65826,0.63483
0.22773,0.20372,0.68792,0.61442,0.649,0.72659,0.74283,0.73266,0.69799
0.13994,0.167,0.57224,0.56466,0.72527,0.73519,0.6769,0.72621,0.59366
0.090921,0.21855,0.63869,0.605,0.64075,0.70021,0.68177,0.72683,0.72345
0.019812,0.032252,0.33494,0.35758,0.46285,0.50642,0.52105,0.54239,0.46554
0.025628,0.10188,0.45933,0.49254,0.59743,0.60524,0.60337,0.65261,0.59986
0.063784,0.16132,0.61407,0.6985,0.7549,0.75362,0.73852,0.77084,0.74306
0.1096,0.23369,0.61957,0.65335,0.70383,0.74595,0.75856,0.78784,0.74838
0.13322,0.2353,0.71351,0.7036,0.74105,0.74027,0.73188,0.76145,0.71799
0.14475,0.22156,0.70172,0.65981,0.66287,0.71018,0.71229,0.72919,0.65487
0.09541,0.22533,0.67283,0.59282,0.6014,0.60912,0.658,0.70123,0.65651
0.03241,0.17848,0.58787,0.68547,0.77586,0.78446,0.72177,0.80774,0.61885
0.097425,0.2455,0.63255,0.67004,0.61904,0.6851,0.7494,0.765,0.74585
0.054478,0.20558,0.64662,0.5817,0.60461,0.69261,0.68857,0.72478,0.62202
0.068166,0.16552,0.59054,0.66908,0.66665,0.70009,0.71926,0.75305,0.66378
0.029958,0.10729,0.4313,0.48139,0.54638,0.65206,0.69029,0.73094,0.61173
0.049911,0.14673,0.61625,0.60986,0.6178,0.66906,0.78931,0.77397,0.72124
0.089575,0.2596,0.84118,0.67921,0.69576,0.72655,0.75076,0.77168,0.72187
0.081892,0.21499,0.8279,0.65009,0.71443,0.72022,0.638,0.71592,0.69484
0.12865,0.34469,0.97968,0.73701,0.70767,0.76471,0.75382,0.78316,0.72921
0.24958,0.32549,0.97499,0.43026,0.49878,0.53223,0.59126,0.65116,0.70005
0.19609,0.48029,0.95598,0.64741,0.70184,0.69482,0.69854,0.76062,0.66227
0.20416,0.51258,0.98603,0.7127,0.75152,0.78842,0.77544,0.80005,0.7537
0.16619,0.41159,0.94279,0.7299,0.75713,0.81277,0.81684,0.86209,0.82255
0.083081,0.22583,0.83195,0.61422,0.61816,0.6577,0.7063,0.73585,0.69865
0.029845,0.14668,0.70836,0.53519,0.61488,0.63636,0.65791,0.67632,0.62807
0.098591,0.21805,0.78574,0.67816,0.70333,0.74881,0.7512,0.81079,0.7409
0.089704,0.2381,0.80761,0.86364,0.81504,0.87448,0.91765,0.91533,0.88919
0.084326,0.27031,0.81651,0.84123,0.84136,0.86901,0.87453,0.87249,0.87203
0.037543,0.12441,0.68951,0.63611,0.76446,0.788,0.79219,0.821,0.783
0.044458,0.16498,0.69327,0.57485,0.63022,0.7506,0.75465,0.77839,0.73864
0.049888,0.17486,0.75293,0.64032,0.71201,0.76923,0.75772,0.76241,0.74121
0.097943,0.28034,0.75341,0.66122,0.66175,0.74297,0.76929,0.73772,0.73509
0.069046,0.23929,0.76337,0.70999,0.78432,0.78968,0.76888,0.77853,0.79499
0.022964,0.12585,0.70815,0.70799,0.74965,0.77271,0.75577,0.78495,0.71194
0.062301,0.22887,0.66542,0.70726,0.78871,0.7919,0.80711,0.83487,0.79747
0.060142,0.23116,0.75139,0.72406,0.79515,0.79947,0.7726,0.83823,0.79766
0.10125,0.26492,0.67869,0.67026,0.70839,0.68254,0.72046,0.73324,0.66314
0.06709,0.27911,0.79519,0.83899,0.84907,0.88034,0.85436,0.93043,0.86324
0.1156,0.30061,0.80724,0.74613,0.79294,0.83222,0.8223,0.85719,0.8123
0.11126,0.29629,0.79032,0.73554,0.741,0.757,0.76437,0.76895,0.77944
0.097529,0.12624,0.66753,0.60395,0.63536,0.68603,0.7121,0.71221,0.76781
0.12275,0.3008,0.82263,0.81708,0.84869,0.84865,0.88982,0.90484,0.89988
0.11728,0.11983,0.86224,0.55632,0.65137,0.69528,0.60751,0.69237,0.72978
0.13146,0.24603,0.91127,0.65683,0.70853,0.68775,0.67936,0.7759,0.82385
0.30477,0.27463,0.84629,0.65694,0.66054,0.70722,0.70084,0.78246,0.78893
0.08285,0.15896,0.61206,0.62337,0.67372,0.72169,0.71979,0.76112,0.75576
0.18932,0.14313,0.53006,0.57996,0.60867,0.68818,0.70147,0.68579,0.6422
0.43076,0.21975,0.69509,0.65526,0.67457,0.68382,0.67461,0.73401,0.79453
0.44777,0.18475,0.56913,0.57749,0.6589,0.69438,0.70396,0.6976,0.69112
0.39271,0.28238,0.6766,0.69243,0.72598,0.79537,0.80065,0.81692,0.77377
0.13976,0.1582,0.52029,0.53302,0.52867,0.61322,0.66713,0.67837,0.6794
0.11479,0.15464,0.58042,0.50294,0.69341,0.71687,0.69669,0.75486,0.58667
0.086873,0.24867,0.65654,0.64743,0.62675,0.70124,0.7035,0.74235,0.72219
0.10443,0.22133,0.62712,0.56218,0.63376,0.71358,0.65737,0.71374,0.58252
0.081652,0.19349,0.65337,0.6622,0.64128,0.65541,0.72129,0.73495,0.68508
0.12095,0.23107,0.67669,0.55647,0.66418,0.6423,0.62814,0.68008,0.50447
0.12409,0.20531,0.64667,0.70139,0.67086,0.71908,0.73276,0.76041,0.71149
0.12555,0.25497,0.70568,0.65752,0.65402,0.73501,0.72891,0.74999,0.65276
0.09499,0.2284,0.66652,0.66279,0.7124,0.76934,0.78872,0.77509,0.68824
0.059138,0.13572,0.5046,0.57347,0.51929,0.54334,0.59071,0.67586,0.70018
0.067464,0.20997,0.59402,0.55627,0.57161,0.67497,0.57581,0.68235,0.48296
0.039896,0.11401,0.45738,0.62149,0.59278,0.64187,0.66498,0.73098,0.62136
0.062427,0.21308,0.65599,0.66822,0.69937,0.75494,0.74004,0.76688,0.60708
0.10678,0.23608,0.72795,0.66836,0.65722,0.72356,0.73605,0.71634,0.67105
0.086789,0.19273,0.74419,0.69182,0.69531,0.73743,0.74823,0.7377,0.68747
0.078765,0.14948,0.8097,0.73001,0.70398,0.76349,0.79506,0.7732,0.73189
0.13266,0.30896,0.95035,0.66664,0.65108,0.67807,0.70549,0.73474,0.76643
0.31005,0.40783,0.99079,0.70805,0.77411,0.65315,0.72561,0.75806,0.87662
0.18068,0.33196,0.89413,0.61147,0.69011,0.67675,0.65587,0.69983,0.68261
0.082586,0.26054,0.86974,0.63202,0.7221,0.74207,0.69285,0.76184,0.64767
0.039302,0.086759,0.78341,0.58428,0.57722,0.65192,0.62898,0.65426,0.67232
0.076951,0.19364,0.75601,0.56044,0.65346,0.67049,0.6828,0.71492,0.6385
0.076186,0.21865,0.72012,0.64209,0.68927,0.71111,0.73815,0.72119,0.68593
0.073402,0.15786,0.67956,0.61287,0.65339,0.65028,0.63887,0.69653,0.60724
0.065803,0.192,0.62713,0.64745,0.70629,0.6912,0.7167,0.72476,0.65135
0.06172,0.19452,0.71426,0.7173,0.79468,0.76858,0.77599,0.81912,0.80128
0.06535,0.14485,0.57273,0.59435,0.67703,0.72916,0.74259,0.75607,0.68264
0.060383,0.18124,0.60218,0.56556,0.63526,0.60759,0.66994,0.67812,0.6282
0.0056038,0.023561,0.29581,0.30926,0.40704,0.4882,0.52468,0.6251,0.45873
0.080109,0.23859,0.76389,0.75804,0.80802,0.83219,0.82298,0.86352,0.81608
0.056409,0.20374,0.73729,0.71868,0.79458,0.79758,0.82028,0.83072,0.8019
0.095256,0.25926,0.74803,0.73113,0.73881,0.76054,0.75658,0.79512,0.75186
0.11938,0.25661,0.70178,0.71072,0.77935,0.76899,0.75989,0.79255,0.73065
0.1067,0.23036,0.69673,0.70348,0.76008,0.77609,0.76802,0.81688,0.78342
0.14099,0.22688,0.80667,0.82565,0.84417,0.87035,0.85602,0.86934,0.84803
0.062748,0.091317,0.46681,0.57083,0.6623,0.63724,0.64024,0.66706,0.64597
0.21753,0.23238,0.7144,0.69682,0.74479,0.80047,0.81472,0.83826,0.77029
0.068248,0.17664,0.70344,0.69968,0.77259,0.82861,0.81576,0.83773,0.838
0.15654,0.22868,0.73745,0.71962,0.74857,0.7579,0.76042,0.76876,0.73782
0.21467,0.27432,0.80144,0.75158,0.77785,0.77434,0.77389,0.84179,0.87016
0.37336,0.27043,0.86568,0.80558,0.86348,0.81886,0.77168,0.81428,0.83927
0.4252,0.16723,0.90823,0.83797,0.90676,0.84959,0.79376,0.89619,0.93135
0.5225,0.21106,0.85278,0.80626,0.80484,0.81901,0.7654,0.83356,0.89056
0.12518,0.21376,0.77349,0.71109,0.79231,0.79163,0.79688,0.8447,0.87415
0.19141,0.29953,0.70598,0.63732,0.69093,0.7232,0.73659,0.76106,0.67619
0.43955,0.21623,0.71771,0.7234,0.74325,0.79829,0.83833,0.87228,0.8496
0.43921,0.23778,0.5727,0.66802,0.65769,0.65196,0.67801,0.76713,0.68983
0.35648,0.1875,0.59901,0.66379,0.68131,0.70938,0.72956,0.74277,0.69263
0.17205,0.1178,0.50344,0.58443,0.67684,0.6814,0.70729,0.73174,0.70114
0.35163,0.2602,0.65411,0.66389,0.70994,0.74902,0.7837,0.81008,0.78189
0.11975,0.196,0.59023,0.63313,0.64199,0.68984,0.73703,0.74917,0.74771
0.12494,0.16605,0.59695,0.63155,0.66738,0.70964,0.72335,0.80266,0.67381
0.088529,0.21315,0.65785,0.67037,0.68498,0.78144,0.76961,0.80704,0.75206
0.1041,0.2594,0.61856,0.6305,0.63412,0.72468,0.77901,0.75184,0.7038
0.111,0.27479,0.69851,0.74598,0.71358,0.7825,0.7674,0.81196,0.75136
0.15265,0.30891,0.7375,0.70343,0.75652,0.75842,0.72188,0.79487,0.73373
0.0075284,0.014747,0.24291,0.43341,0.38439,0.45956,0.41064,0.52368,0.4798
0.093142,0.24525,0.67011,0.65087,0.69226,0.74762,0.71967,0.79969,0.66912
0.079163,0.20137,0.6436,0.66498,0.70546,0.74355,0.72624,0.77459,0.70072
0.22057,0.22267,0.70424,0.68521,0.70106,0.74927,0.72373,0.82918,0.64061
0.18177,0.24564,0.74949,0.76111,0.743,0.78888,0.80776,0.81912,0.79056
0.46972,0.29718,0.77408,0.68126,0.70702,0.73687,0.76589,0.75348,0.75603
0.18242,0.28935,0.8022,0.67729,0.6975,0.72597,0.70968,0.74125,0.74464
0.21579,0.35324,0.86545,0.7807,0.77853,0.8051,0.72101,0.74833,0.64973
0.23388,0.50807,0.99334,0.70396,0.71444,0.79778,0.66577,0.75931,0.80776
0.3992,0.39881,0.99618,0.70116,0.76768,0.70912,0.64347,0.74465,0.90321
0.093581,0.23096,0.93698,0.64386,0.73185,0.60877,0.52239,0.58815,0.65703
0.10285,0.27656,0.94151,0.54573,0.74861,0.78476,0.75312,0.70346,0.65279
0.12231,0.25797,0.81523,0.64155,0.67082,0.65745,0.71527,0.6955,0.61845
0.074075,0.25609,0.73052,0.69327,0.69476,0.71829,0.7243,0.72132,0.71038
0.073232,0.23522,0.61,0.59562,0.64239,0.67269,0.65463,0.65911,0.58024
0.045466,0.17402,0.69001,0.65752,0.72262,0.78207,0.79206,0.82772,0.79617
0.054142,0.19447,0.68893,0.67279,0.65638,0.79819,0.78106,0.74125,0.70618
0.058812,0.1618,0.72636,0.6668,0.77139,0.78127,0.83165,0.84352,0.7408
0.052996,0.18112,0.69053,0.69664,0.74692,0.82195,0.83324,0.85928,0.84428
